CASE ID,2nd_3rd line,TEST_2nd_3rd line,Events from start,Events from end
1819,0.22765431,1,2,5
1819,0.1786902,1,3,4
1819,0.18200156,1,4,3
1819,0.4265459,1,5,2
1819,0.64412856,1,6,1
1823,0.5964613,1,1,15
1823,0.74249744,1,2,14
1823,0.9762049,1,3,13
1823,0.7629801,1,4,12
1823,0.540488,1,5,11
1823,0.51145375,1,6,10
1823,0.7993974,1,7,9
1823,0.96857816,1,8,8
1823,0.6997316,1,9,7
1823,0.97586143,1,10,6
1823,0.64961267,0,11,5
1823,0.4345855,0,12,4
1823,0.33986327,0,13,3
1823,0.26501006,0,14,2
1823,0.20564443,0,15,1
1826,0.33684963,0,1,5
1826,0.3121866,0,2,4
1826,0.26479888,0,3,3
1826,0.1815893,0,4,2
1826,0.16082713,0,5,1
1828,0.27358896,0,1,9
1828,0.22420046,0,2,8
1828,0.14382374,0,3,7
1828,0.09113252,0,4,6
1828,0.05446303,0,5,5
1828,0.037512064,0,6,4
1828,0.030344874,0,7,3
1828,0.0272474,0,8,2
1828,0.02512762,0,9,1
1829,0.23541954,0,1,4
1829,0.18125948,0,2,3
1829,0.117586285,0,3,2
1829,0.06767261,0,4,1
1836,0.4807484,1,1,4
1836,0.4997046,1,2,3
1836,0.98251796,1,3,2
1836,0.9745699,1,4,1
1848,0.58943146,0,1,10
1848,0.6554698,0,2,9
1848,0.78770673,0,3,8
1848,0.92892027,0,4,7
1848,0.91613144,0,5,6
1848,0.7758996,0,6,5
1848,0.7572791,0,7,4
1848,0.8050022,0,8,3
1848,0.8331075,0,9,2
1848,0.5847114,0,10,1
1849,0.711366,0,1,6
1849,0.9243213,0,2,5
1849,0.9858323,0,3,4
1849,0.7155765,0,4,3
1849,0.45649242,0,5,2
1849,0.24455878,0,6,1
1851,0.55959255,1,1,6
1851,0.5182857,1,2,5
1851,0.48475072,1,3,4
1851,0.9913466,1,4,3
1851,0.99062574,1,5,2
1851,0.99527395,1,6,1
1858,0.1932567,0,1,10
1858,0.14180782,0,2,9
1858,0.07974252,0,3,8
1858,0.046958774,0,4,7
1858,0.03711611,0,5,6
1858,0.046967298,0,6,5
1858,0.05586949,0,7,4
1858,0.060703307,0,8,3
1858,0.07330981,0,9,2
1858,0.062865525,0,10,1
1860,0.28287226,0,1,10
1860,0.24200588,0,2,9
1860,0.18184122,0,3,8
1860,0.11347723,0,4,7
1860,0.07712549,0,5,6
1860,0.051759988,0,6,5
1860,0.04009211,0,7,4
1860,0.031366706,0,8,3
1860,0.027846903,0,9,2
1860,0.025130868,0,10,1
1862,0.4681719,1,1,5
1862,0.4489828,1,2,4
1862,0.98487926,1,3,3
1862,0.96555126,1,4,2
1862,0.9848933,1,5,1
1863,0.4097581,1,1,19
1863,0.37073612,1,2,18
1863,0.2935674,1,3,17
1863,0.21071333,1,4,16
1863,0.16280618,1,5,15
1863,0.092197806,1,6,14
1863,0.067845434,1,7,13
1863,0.06654617,1,8,12
1863,0.094233036,1,9,11
1863,0.05506435,1,10,10
1863,0.047519594,1,11,9
1863,0.03944555,1,12,8
1863,0.0542292,1,13,7
1863,0.23261136,1,14,6
1863,0.14933947,1,15,5
1863,0.22670943,1,16,4
1863,0.3225386,1,17,3
1863,0.2477813,1,18,2
1863,0.2688187,1,19,1
1865,0.91369724,1,1,7
1865,0.9904675,1,2,6
1865,0.99269205,1,3,5
1865,0.9946484,1,4,4
1865,0.99496627,1,5,3
1865,0.9952573,1,6,2
1865,0.9956711,1,7,1
1868,0.9741655,1,1,9
1868,0.9759016,1,2,8
1868,0.98073196,1,3,7
1868,0.9916644,1,4,6
1868,0.99416566,1,5,5
1868,0.9940188,1,6,4
1868,0.99486643,1,7,3
1868,0.99536943,1,8,2
1868,0.9957216,1,9,1
1871,0.4987454,1,1,11
1871,0.8255558,1,2,10
1871,0.6713982,1,3,9
1871,0.6006067,1,4,8
1871,0.75926554,1,5,7
1871,0.6005568,1,6,6
1871,0.7031295,1,7,5
1871,0.54165196,1,8,4
1871,0.45257467,1,9,3
1871,0.47298974,1,10,2
1871,0.8691657,1,11,1
1872,0.5996551,1,1,11
1872,0.9361628,1,2,10
1872,0.99040306,1,3,9
1872,0.8978696,1,4,8
1872,0.82497156,1,5,7
1872,0.9765629,1,6,6
1872,0.9855578,1,7,5
1872,0.9952429,1,8,4
1872,0.9952595,1,9,3
1872,0.9947784,1,10,2
1872,0.99596965,1,11,1
1874,0.5354666,1,1,18
1874,0.63238955,1,2,17
1874,0.85040605,1,3,16
1874,0.73808897,1,4,15
1874,0.7277212,1,5,14
1874,0.90876454,1,6,13
1874,0.44704047,1,7,12
1874,0.42601454,1,8,11
1874,0.37107366,1,9,10
1874,0.34052485,1,10,9
1874,0.39395192,1,11,8
1874,0.29067266,0,12,7
1874,0.22166288,0,13,6
1874,0.20425647,0,14,5
1874,0.17903998,0,15,4
1874,0.19304901,0,16,3
1874,0.18261406,0,17,2
1874,0.122246236,0,18,1
1880,0.44640458,1,1,13
1880,0.4821057,1,2,12
1880,0.6891487,1,3,11
1880,0.33010533,1,4,10
1880,0.25089484,0,5,9
1880,0.18015349,0,6,8
1880,0.13927409,0,7,7
1880,0.10566458,0,8,6
1880,0.06850037,0,9,5
1880,0.052913636,0,10,4
1880,0.03889677,0,11,3
1880,0.03308013,0,12,2
1880,0.026579201,0,13,1
1882,0.5246761,1,1,14
1882,0.61406875,1,2,13
1882,0.85206497,1,3,12
1882,0.75175107,1,4,11
1882,0.56678796,1,5,10
1882,0.6175632,1,6,9
1882,0.623649,1,7,8
1882,0.5408085,1,8,7
1882,0.6734483,0,9,6
1882,0.51012367,0,10,5
1882,0.32146847,0,11,4
1882,0.2471233,0,12,3
1882,0.20007363,0,13,2
1882,0.13971701,0,14,1
1883,0.44884428,0,1,10
1883,0.3853172,0,2,9
1883,0.33210394,0,3,8
1883,0.2088187,0,4,7
1883,0.16060728,0,5,6
1883,0.10669842,0,6,5
1883,0.07718441,0,7,4
1883,0.056333125,0,8,3
1883,0.048861235,0,9,2
1883,0.035128236,0,10,1
1884,0.3051898,0,1,9
1884,0.26784492,0,2,8
1884,0.1974411,0,3,7
1884,0.14788505,0,4,6
1884,0.10630521,0,5,5
1884,0.071529746,0,6,4
1884,0.05364299,0,7,3
1884,0.040091306,0,8,2
1884,0.0320383,0,9,1
1885,0.2779615,0,1,6
1885,0.2675956,0,2,5
1885,0.19410464,0,3,4
1885,0.15047807,0,4,3
1885,0.10282844,0,5,2
1885,0.06097865,0,6,1
1887,0.6087886,1,1,25
1887,0.79813,1,2,24
1887,0.9895232,1,3,23
1887,0.99026215,1,4,22
1887,0.9944372,1,5,21
1887,0.9947122,1,6,20
1887,0.9956146,1,7,19
1887,0.99569595,1,8,18
1887,0.9958276,1,9,17
1887,0.994097,1,10,16
1887,0.9950474,1,11,15
1887,0.9954393,1,12,14
1887,0.9955876,1,13,13
1887,0.9953924,1,14,12
1887,0.99562037,1,15,11
1887,0.9956206,1,16,10
1887,0.9957292,1,17,9
1887,0.99581087,1,18,8
1887,0.9960837,1,19,7
1887,0.99601245,1,20,6
1887,0.9959372,1,21,5
1887,0.99554884,1,22,4
1887,0.9956056,1,23,3
1887,0.99548316,1,24,2
1887,0.9952852,1,25,1
1888,0.5068807,1,1,14
1888,0.5739645,1,2,13
1888,0.67920154,1,3,12
1888,0.9159062,1,4,11
1888,0.84527016,1,5,10
1888,0.93175197,1,6,9
1888,0.9874666,0,7,8
1888,0.9920068,0,8,7
1888,0.99286497,0,9,6
1888,0.9913058,0,10,5
1888,0.9895973,0,11,4
1888,0.98809165,0,12,3
1888,0.91614497,0,13,2
1888,0.6337884,0,14,1
1891,0.49947557,1,1,23
1891,0.56747866,1,2,22
1891,0.66626775,1,3,21
1891,0.74407566,1,4,20
1891,0.8158246,1,5,19
1891,0.44557434,0,6,18
1891,0.26470917,0,7,17
1891,0.28706384,0,8,16
1891,0.28561282,0,9,15
1891,0.20939955,0,10,14
1891,0.18010211,0,11,13
1891,0.16967359,0,12,12
1891,0.12576768,0,13,11
1891,0.15351668,0,14,10
1891,0.16210562,0,15,9
1891,0.15304634,0,16,8
1891,0.09737447,0,17,7
1891,0.06909868,0,18,6
1891,0.05371201,0,19,5
1891,0.050392717,0,20,4
1891,0.038709164,0,21,3
1891,0.035668105,0,22,2
1891,0.02995509,0,23,1
1892,0.519493,1,1,15
1892,0.6041016,1,2,14
1892,0.9667827,1,3,13
1892,0.8826401,1,4,12
1892,0.95494735,1,5,11
1892,0.9547944,1,6,10
1892,0.9632176,1,7,9
1892,0.92185295,1,8,8
1892,0.87143344,1,9,7
1892,0.35128653,0,10,6
1892,0.30263788,0,11,5
1892,0.24617845,0,12,4
1892,0.2032949,0,13,3
1892,0.20927641,0,14,2
1892,0.13935071,0,15,1
1893,0.6008982,1,1,15
1893,0.7809967,1,2,14
1893,0.7979655,1,3,13
1893,0.94746685,1,4,12
1893,0.9830243,1,5,11
1893,0.9523058,1,6,10
1893,0.9917476,1,7,9
1893,0.9127272,1,8,8
1893,0.9825264,1,9,7
1893,0.6259471,1,10,6
1893,0.92028606,1,11,5
1893,0.5499843,1,12,4
1893,0.5439067,1,13,3
1893,0.43827027,1,14,2
1893,0.44208494,1,15,1
1899,0.29620984,1,1,3
1899,0.27009025,1,2,2
1899,0.31130683,1,3,1
1901,0.61087847,1,1,16
1901,0.9508573,1,2,15
1901,0.98902744,1,3,14
1901,0.9936632,1,4,13
1901,0.99573064,1,5,12
1901,0.9960998,1,6,11
1901,0.99624443,1,7,10
1901,0.99633,1,8,9
1901,0.9964596,1,9,8
1901,0.9965157,1,10,7
1901,0.99666214,1,11,6
1901,0.9966874,1,12,5
1901,0.99673975,1,13,4
1901,0.99679214,1,14,3
1901,0.9967601,1,15,2
1901,0.99688053,1,16,1
1903,0.46582457,1,1,14
1903,0.46426538,1,2,13
1903,0.46629608,1,3,12
1903,0.75334907,1,4,11
1903,0.4324867,0,5,10
1903,0.33510643,0,6,9
1903,0.33909112,0,7,8
1903,0.30832866,0,8,7
1903,0.30435947,0,9,6
1903,0.27667695,0,10,5
1903,0.27496147,0,11,4
1903,0.22231266,0,12,3
1903,0.20314759,0,13,2
1903,0.18228957,0,14,1
1904,0.6813872,1,1,11
1904,0.9677433,1,2,10
1904,0.9880096,1,3,9
1904,0.9784327,1,4,8
1904,0.98131347,1,5,7
1904,0.99323225,1,6,6
1904,0.9903979,1,7,5
1904,0.99212074,1,8,4
1904,0.99323076,1,9,3
1904,0.99586874,1,10,2
1904,0.9962299,1,11,1
1906,0.21866545,1,1,11
1906,0.16072845,1,2,10
1906,0.09904003,1,3,9
1906,0.057784706,1,4,8
1906,0.037772626,1,5,7
1906,0.3218021,1,6,6
1906,0.13708895,1,7,5
1906,0.36456162,1,8,4
1906,0.4131384,1,9,3
1906,0.2868008,1,10,2
1906,0.4238248,1,11,1
1907,0.50877374,1,1,19
1907,0.4728718,1,2,18
1907,0.9702183,1,3,17
1907,0.3206328,1,4,16
1907,0.3065616,1,5,15
1907,0.8520262,1,6,14
1907,0.32528782,1,7,13
1907,0.50664437,1,8,12
1907,0.31973416,1,9,11
1907,0.22260061,1,10,10
1907,0.19355616,1,11,9
1907,0.14133912,1,12,8
1907,0.16066217,1,13,7
1907,0.14079899,1,14,6
1907,0.5774142,1,15,5
1907,0.20444348,0,16,4
1907,0.14384189,0,17,3
1907,0.098917454,0,18,2
1907,0.063489735,0,19,1
1911,0.3734602,0,1,11
1911,0.35111034,0,2,10
1911,0.29712847,0,3,9
1911,0.28576833,0,4,8
1911,0.29414344,0,5,7
1911,0.31973597,0,6,6
1911,0.31133842,0,7,5
1911,0.30153602,0,8,4
1911,0.2934925,0,9,3
1911,0.27979985,0,10,2
1911,0.2358506,0,11,1
1915,0.42148575,1,1,13
1915,0.4133475,1,2,12
1915,0.89930636,1,3,11
1915,0.9699951,1,4,10
1915,0.96075594,1,5,9
1915,0.98992336,1,6,8
1915,0.9893079,1,7,7
1915,0.59719646,1,8,6
1915,0.94980675,1,9,5
1915,0.9096726,0,10,4
1915,0.5577302,0,11,3
1915,0.32965463,0,12,2
1915,0.21348035,0,13,1
1916,0.34535182,1,1,15
1916,0.26884168,1,2,14
1916,0.2381593,1,3,13
1916,0.78644603,1,4,12
1916,0.23423201,0,5,11
1916,0.18506509,0,6,10
1916,0.12886974,0,7,9
1916,0.09430748,0,8,8
1916,0.05972734,0,9,7
1916,0.045312434,0,10,6
1916,0.039013445,0,11,5
1916,0.034470886,0,12,4
1916,0.03449461,0,13,3
1916,0.031180799,0,14,2
1916,0.027546465,0,15,1
1919,0.5674329,1,1,9
1919,0.7483697,1,2,8
1919,0.9045085,1,3,7
1919,0.98283434,1,4,6
1919,0.98180044,1,5,5
1919,0.38533077,0,6,4
1919,0.2188786,0,7,3
1919,0.17271495,0,8,2
1919,0.107106715,0,9,1
1922,0.38048303,0,1,4
1922,0.31710964,0,2,3
1922,0.21274564,0,3,2
1922,0.1377464,0,4,1
1923,0.3680821,1,1,8
1923,0.46250093,1,2,7
1923,0.9843068,1,3,6
1923,0.98056203,1,4,5
1923,0.99377036,1,5,4
1923,0.99548966,1,6,3
1923,0.99547386,1,7,2
1923,0.996053,1,8,1
1926,0.5399376,1,1,7
1926,0.54391545,1,2,6
1926,0.5704331,1,3,5
1926,0.24702609,0,4,4
1926,0.1842615,0,5,3
1926,0.13339558,0,6,2
1926,0.08984256,0,7,1
1927,0.59628797,1,1,7
1927,0.619238,1,2,6
1927,0.6734256,1,3,5
1927,0.40469944,0,4,4
1927,0.29428482,0,5,3
1927,0.24784127,0,6,2
1927,0.16546401,0,7,1
1928,0.21278697,0,1,7
1928,0.16011798,0,2,6
1928,0.09777713,0,3,5
1928,0.057937354,0,4,4
1928,0.04001707,0,5,3
1928,0.031914532,0,6,2
1928,0.028527081,0,7,1
1934,0.42358068,1,1,14
1934,0.42867252,1,2,13
1934,0.5221125,1,3,12
1934,0.585096,1,4,11
1934,0.86386377,1,5,10
1934,0.60575247,0,6,9
1934,0.31609917,0,7,8
1934,0.341729,0,8,7
1934,0.2191442,0,9,6
1934,0.1586102,0,10,5
1934,0.1106599,0,11,4
1934,0.07724267,0,12,3
1934,0.055746764,0,13,2
1934,0.037738502,0,14,1
1936,0.9674264,1,1,6
1936,0.9889357,1,2,5
1936,0.99356586,1,3,4
1936,0.9949362,1,4,3
1936,0.9953033,1,5,2
1936,0.99587923,1,6,1
1937,0.39484787,0,1,8
1937,0.41828218,0,2,7
1937,0.28228867,0,3,6
1937,0.26024073,0,4,5
1937,0.22969705,0,5,4
1937,0.1793086,0,6,3
1937,0.116627365,0,7,2
1937,0.06910303,0,8,1
1941,0.5116318,1,1,16
1941,0.5664674,1,2,15
1941,0.5004731,1,3,14
1941,0.42367274,1,4,13
1941,0.3172372,1,5,12
1941,0.6853764,1,6,11
1941,0.7196838,1,7,10
1941,0.29837218,1,8,9
1941,0.23313907,1,9,8
1941,0.34531456,1,10,7
1941,0.24700692,0,11,6
1941,0.18329939,0,12,5
1941,0.1356824,0,13,4
1941,0.08955455,0,14,3
1941,0.0766027,0,15,2
1941,0.04355225,0,16,1
1948,0.95378935,1,1,4
1948,0.98765874,1,2,3
1948,0.99200857,1,3,2
1948,0.9952426,1,4,1
1949,0.38719106,0,1,9
1949,0.30639863,0,2,8
1949,0.17409056,0,3,7
1949,0.11476448,0,4,6
1949,0.06726679,0,5,5
1949,0.043588072,0,6,4
1949,0.032595962,0,7,3
1949,0.028596044,0,8,2
1949,0.026502669,0,9,1
1951,0.7833357,1,1,12
1951,0.9831893,1,2,11
1951,0.98959994,1,3,10
1951,0.9911777,1,4,9
1951,0.9910904,1,5,8
1951,0.99003595,1,6,7
1951,0.9942074,1,7,6
1951,0.99447095,1,8,5
1951,0.99433565,1,9,4
1951,0.99505204,1,10,3
1951,0.9943658,1,11,2
1951,0.99470586,1,12,1
1952,0.5697869,0,1,10
1952,0.72125566,0,2,9
1952,0.86753017,0,3,8
1952,0.77664256,0,4,7
1952,0.595017,0,5,6
1952,0.6318729,0,6,5
1952,0.56427914,0,7,4
1952,0.8048798,0,8,3
1952,0.7297865,0,9,2
1952,0.49939883,0,10,1
1953,0.24949044,0,1,12
1953,0.20914024,0,2,11
1953,0.13779724,0,3,10
1953,0.08723685,0,4,9
1953,0.071792126,0,5,8
1953,0.06289342,0,6,7
1953,0.053259343,0,7,6
1953,0.044118583,0,8,5
1953,0.03692013,0,9,4
1953,0.035779923,0,10,3
1953,0.02911073,0,11,2
1953,0.026350379,0,12,1
1955,0.59807825,1,1,8
1955,0.8898783,1,2,7
1955,0.98270476,1,3,6
1955,0.99000275,1,4,5
1955,0.9920347,1,5,4
1955,0.9952146,1,6,3
1955,0.99543273,1,7,2
1955,0.99599665,1,8,1
1957,0.5734002,1,1,9
1957,0.8856393,0,2,8
1957,0.4301935,0,3,7
1957,0.2992855,0,4,6
1957,0.2581054,0,5,5
1957,0.21705732,0,6,4
1957,0.17755044,0,7,3
1957,0.1925914,0,8,2
1957,0.17038795,0,9,1
1958,0.59392744,1,1,16
1958,0.7340342,1,2,15
1958,0.9622106,1,3,14
1958,0.6215594,1,4,13
1958,0.48319194,1,5,12
1958,0.4500915,1,6,11
1958,0.37270766,1,7,10
1958,0.6677572,1,8,9
1958,0.37271145,1,9,8
1958,0.36915472,1,10,7
1958,0.3012071,0,11,6
1958,0.24050882,0,12,5
1958,0.23445925,0,13,4
1958,0.20055252,0,14,3
1958,0.15713269,0,15,2
1958,0.09983757,0,16,1
1962,0.42557985,0,1,9
1962,0.48445812,0,2,8
1962,0.45790198,0,3,7
1962,0.35680282,0,4,6
1962,0.2531433,0,5,5
1962,0.19901064,0,6,4
1962,0.15783975,0,7,3
1962,0.101138115,0,8,2
1962,0.07497078,0,9,1
1964,0.54943454,1,1,11
1964,0.8074987,1,2,10
1964,0.99246144,1,3,9
1964,0.98671246,1,4,8
1964,0.9879529,1,5,7
1964,0.9798279,1,6,6
1964,0.95235634,1,7,5
1964,0.9915356,1,8,4
1964,0.99524415,1,9,3
1964,0.99500895,1,10,2
1964,0.99567884,1,11,1
1969,0.27687493,0,1,13
1969,0.22262728,0,2,12
1969,0.1484884,0,3,11
1969,0.09103951,0,4,10
1969,0.053396076,0,5,9
1969,0.035602808,0,6,8
1969,0.028555095,0,7,7
1969,0.025325447,0,8,6
1969,0.02434513,0,9,5
1969,0.02379328,0,10,4
1969,0.023520201,0,11,3
1969,0.02300486,0,12,2
1969,0.022910416,0,13,1
1975,0.18569735,0,1,6
1975,0.13486534,0,2,5
1975,0.07891062,0,3,4
1975,0.045984626,0,4,3
1975,0.03311035,0,5,2
1975,0.028325498,0,6,1
1976,0.33352196,1,1,5
1976,0.25900364,1,2,4
1976,0.51885813,1,3,3
1976,0.5459326,1,4,2
1976,0.97230387,1,5,1
1977,0.91790557,1,1,13
1977,0.98272383,1,2,12
1977,0.9863693,1,3,11
1977,0.9939573,1,4,10
1977,0.99476063,1,5,9
1977,0.99542665,1,6,8
1977,0.99442387,1,7,7
1977,0.99579525,1,8,6
1977,0.99509895,1,9,5
1977,0.9957477,1,10,4
1977,0.99526334,1,11,3
1977,0.9940486,1,12,2
1977,0.9957615,1,13,1
1984,0.55448747,1,1,8
1984,0.5580313,1,2,7
1984,0.50409925,1,3,6
1984,0.5858922,1,4,5
1984,0.46690148,1,5,4
1984,0.5121222,1,6,3
1984,0.67397743,1,7,2
1984,0.64194953,1,8,1
1987,0.26304597,0,1,10
1987,0.21838564,0,2,9
1987,0.14974552,0,3,8
1987,0.11253992,0,4,7
1987,0.07842922,0,5,6
1987,0.05024591,0,6,5
1987,0.03649029,0,7,4
1987,0.034298897,0,8,3
1987,0.0308159,0,9,2
1987,0.028420806,0,10,1
1989,0.3503442,0,1,12
1989,0.31042963,0,2,11
1989,0.27820474,0,3,10
1989,0.24633613,0,4,9
1989,0.18266553,0,5,8
1989,0.12068507,0,6,7
1989,0.07433954,0,7,6
1989,0.049597383,0,8,5
1989,0.039217323,0,9,4
1989,0.03303927,0,10,3
1989,0.029201329,0,11,2
1989,0.027180552,0,12,1
1993,0.97457135,1,1,4
1993,0.9916551,1,2,3
1993,0.99419767,1,3,2
1993,0.99522144,1,4,1
1994,0.89533746,1,1,4
1994,0.9922665,1,2,3
1994,0.99246705,1,3,2
1994,0.99516404,1,4,1
1995,0.98381805,1,1,10
1995,0.9921982,1,2,9
1995,0.99497145,1,3,8
1995,0.9956186,1,4,7
1995,0.99595547,1,5,6
1995,0.9960612,1,6,5
1995,0.99618894,1,7,4
1995,0.99626696,1,8,3
1995,0.9963392,1,9,2
1995,0.99642396,1,10,1
1996,0.983866,1,1,8
1996,0.9922019,1,2,7
1996,0.9949742,1,3,6
1996,0.99562037,1,4,5
1996,0.99595594,1,5,4
1996,0.9960742,1,6,3
1996,0.9961741,1,7,2
1996,0.99626434,1,8,1
1997,0.88905454,1,1,6
1997,0.991463,1,2,5
1997,0.9925897,1,3,4
1997,0.99474573,1,4,3
1997,0.99487585,1,5,2
1997,0.9955125,1,6,1
2000,0.98366356,1,1,15
2000,0.9916344,1,2,14
2000,0.9948331,1,3,13
2000,0.9962019,1,4,12
2000,0.9962734,1,5,11
2000,0.9965056,1,6,10
2000,0.99654543,1,7,9
2000,0.9966414,1,8,8
2000,0.99686086,1,9,7
2000,0.99688077,1,10,6
2000,0.9969703,1,11,5
2000,0.9970864,1,12,4
2000,0.99707544,1,13,3
2000,0.9969723,1,14,2
2000,0.99695534,1,15,1
2001,0.55160636,0,1,6
2001,0.60443926,0,2,5
2001,0.27979046,0,3,4
2001,0.18790641,0,4,3
2001,0.12117764,0,5,2
2001,0.079021364,0,6,1
2002,0.18723765,0,1,19
2002,0.13511884,0,2,18
2002,0.07668924,0,3,17
2002,0.04629758,0,4,16
2002,0.033134013,0,5,15
2002,0.027211249,0,6,14
2002,0.024947971,0,7,13
2002,0.023836225,0,8,12
2002,0.023293495,0,9,11
2002,0.023178488,0,10,10
2002,0.023008496,0,11,9
2002,0.022799313,0,12,8
2002,0.023228645,0,13,7
2002,0.024748594,0,14,6
2002,0.02512917,0,15,5
2002,0.023794532,0,16,4
2002,0.023373455,0,17,3
2002,0.022972941,0,18,2
2002,0.022535086,0,19,1
2004,0.5888405,1,1,8
2004,0.7192088,1,2,7
2004,0.75215757,1,3,6
2004,0.6320082,1,4,5
2004,0.5608815,1,5,4
2004,0.98972094,1,6,3
2004,0.9788896,1,7,2
2004,0.9929197,1,8,1
2005,0.5588471,1,1,7
2005,0.62402576,1,2,6
2005,0.97198683,1,3,5
2005,0.9551667,1,4,4
2005,0.94480157,1,5,3
2005,0.97357106,1,6,2
2005,0.9698498,1,7,1
2009,0.43572164,0,1,8
2009,0.4650155,0,2,7
2009,0.43217197,0,3,6
2009,0.423849,0,4,5
2009,0.42259336,0,5,4
2009,0.45900804,0,6,3
2009,0.34028083,0,7,2
2009,0.24534997,0,8,1
2011,0.7510499,1,1,4
2011,0.9487779,1,2,3
2011,0.8512514,1,3,2
2011,0.9726498,1,4,1
2016,0.4016634,0,1,5
2016,0.42787924,0,2,4
2016,0.41155472,0,3,3
2016,0.31706786,0,4,2
2016,0.20413199,0,5,1
2021,0.51507914,0,1,5
2021,0.61684406,0,2,4
2021,0.6234672,0,3,3
2021,0.604457,0,4,2
2021,0.22599229,0,5,1
2023,0.58870983,1,1,11
2023,0.81016225,1,2,10
2023,0.9903666,1,3,9
2023,0.9911308,1,4,8
2023,0.9951515,1,5,7
2023,0.99539435,1,6,6
2023,0.99506927,1,7,5
2023,0.9951738,1,8,4
2023,0.99400395,1,9,3
2023,0.994622,1,10,2
2023,0.9952513,1,11,1
2024,0.45885304,0,1,17
2024,0.45927435,0,2,16
2024,0.3142616,0,3,15
2024,0.3220833,0,4,14
2024,0.29572955,0,5,13
2024,0.2900583,0,6,12
2024,0.28243458,0,7,11
2024,0.24688327,0,8,10
2024,0.25922555,0,9,9
2024,0.22566786,0,10,8
2024,0.20128322,0,11,7
2024,0.17192197,0,12,6
2024,0.13633025,0,13,5
2024,0.15312716,0,14,4
2024,0.14320341,0,15,3
2024,0.12863946,0,16,2
2024,0.09603721,0,17,1
2026,0.2428079,0,1,4
2026,0.19222304,0,2,3
2026,0.121198356,0,3,2
2026,0.06998426,0,4,1
2037,0.22582296,0,1,4
2037,0.16844091,0,2,3
2037,0.10927525,0,3,2
2037,0.06302589,0,4,1
2039,0.22411725,0,1,5
2039,0.16734803,0,2,4
2039,0.10843828,0,3,3
2039,0.06227964,0,4,2
2039,0.040679753,0,5,1
2040,0.36652517,1,1,7
2040,0.32981142,1,2,6
2040,0.28542975,1,3,5
2040,0.38349277,1,4,4
2040,0.7648884,1,5,3
2040,0.8146353,1,6,2
2040,0.8292366,1,7,1
2042,0.46715695,0,1,5
2042,0.47711864,0,2,4
2042,0.42135277,0,3,3
2042,0.22580889,0,4,2
2042,0.17135024,0,5,1
2045,0.71590936,1,1,10
2045,0.97549057,1,2,9
2045,0.9908122,1,3,8
2045,0.9925996,1,4,7
2045,0.99352384,1,5,6
2045,0.99343395,1,6,5
2045,0.99025834,1,7,4
2045,0.9833478,1,8,3
2045,0.8999847,1,9,2
2045,0.93729746,1,10,1
2047,0.29139346,1,1,8
2047,0.26735073,1,2,7
2047,0.21906608,1,3,6
2047,0.32008058,1,4,5
2047,0.9800304,1,5,4
2047,0.9855336,1,6,3
2047,0.99189174,1,7,2
2047,0.9940199,1,8,1
2049,0.2788756,0,1,5
2049,0.29454154,0,2,4
2049,0.24692348,0,3,3
2049,0.22800177,0,4,2
2049,0.1971538,0,5,1
2057,0.77608943,1,1,5
2057,0.97854614,1,2,4
2057,0.99268275,1,3,3
2057,0.9948671,1,4,2
2057,0.9955509,1,5,1
2059,0.44232967,0,1,16
2059,0.450029,0,2,15
2059,0.51499534,0,3,14
2059,0.6037863,0,4,13
2059,0.56605977,0,5,12
2059,0.609293,0,6,11
2059,0.5804613,0,7,10
2059,0.7124826,0,8,9
2059,0.724656,0,9,8
2059,0.84658015,0,10,7
2059,0.36825913,0,11,6
2059,0.40267047,0,12,5
2059,0.34742576,0,13,4
2059,0.37604403,0,14,3
2059,0.42429808,0,15,2
2059,0.23280218,0,16,1
2062,0.38320816,1,1,11
2062,0.44257978,1,2,10
2062,0.4386729,1,3,9
2062,0.2492561,1,4,8
2062,0.57729566,1,5,7
2062,0.7263962,1,6,6
2062,0.6372953,0,7,5
2062,0.5202807,0,8,4
2062,0.2590806,0,9,3
2062,0.22047943,0,10,2
2062,0.1405563,0,11,1
2066,0.6684242,1,1,6
2066,0.9492249,1,2,5
2066,0.9921411,1,3,4
2066,0.99456257,1,4,3
2066,0.99586195,1,5,2
2066,0.9960177,1,6,1
2070,0.6686848,1,1,6
2070,0.94940025,1,2,5
2070,0.992142,1,3,4
2070,0.994565,1,4,3
2070,0.99586177,1,5,2
2070,0.9960177,1,6,1
2072,0.6524581,1,1,9
2072,0.9054558,1,2,8
2072,0.9747418,1,3,7
2072,0.92318726,1,4,6
2072,0.6830788,1,5,5
2072,0.98875636,1,6,4
2072,0.99029046,1,7,3
2072,0.9948982,1,8,2
2072,0.9957788,1,9,1
2074,0.3676495,0,1,7
2074,0.34682548,0,2,6
2074,0.40363312,0,3,5
2074,0.21974489,0,4,4
2074,0.20782322,0,5,3
2074,0.13275063,0,6,2
2074,0.07961264,0,7,1
2075,0.36758626,0,1,8
2075,0.34677738,0,2,7
2075,0.34289092,0,3,6
2075,0.38895553,0,4,5
2075,0.38244665,0,5,4
2075,0.4135988,0,6,3
2075,0.22891417,0,7,2
2075,0.16548601,0,8,1
2078,0.36713114,0,1,8
2078,0.34643203,0,2,7
2078,0.34254918,0,3,6
2078,0.38908863,0,4,5
2078,0.3642891,0,5,4
