CASE ID,case_cost,TEST,Events from start,Events from end
201810000167,16.167927,15.910000000000002,10,1
201810000170,19.659847,19.800000000000004,1,5
201810000170,19.845802,19.800000000000004,2,4
201810000170,19.856207,19.800000000000004,3,3
201810000170,19.863432,19.800000000000004,4,2
201810000170,19.832193,19.800000000000004,5,1
201810000172,19.663015,19.800000000000004,1,5
201810000172,19.842077,19.800000000000004,2,4
201810000172,19.85617,19.800000000000004,3,3
201810000172,19.863237,19.800000000000004,4,2
201810000172,19.832169,19.800000000000004,5,1
201810000175,8.292552,8.11,1,5
201810000175,8.308628,8.11,2,4
201810000175,8.299233,8.11,3,3
201810000175,8.387746,8.11,4,2
201810000175,8.342345,8.11,5,1
201810000176,8.291279,8.11,1,5
201810000176,8.307735,8.11,2,4
201810000176,8.297409,8.11,3,3
201810000176,8.32182,8.11,4,2
201810000176,8.332433,8.11,5,1
201810000188,13.765929,13.11,1,6
201810000188,13.872089,13.11,2,5
201810000188,13.89542,13.11,3,4
201810000188,13.891619,13.11,4,3
201810000188,13.149864,13.11,5,2
201810000188,13.308941,13.11,6,1
201810000189,19.673794,19.800000000000004,1,5
201810000189,19.84653,19.800000000000004,2,4
201810000189,19.856379,19.800000000000004,3,3
201810000189,19.863539,19.800000000000004,4,2
201810000189,19.832176,19.800000000000004,5,1
201810000192,8.291703,8.11,1,5
201810000192,8.308009,8.11,2,4
201810000192,8.297841,8.11,3,3
201810000192,8.322067,8.11,4,2
201810000192,8.334231,8.11,5,1
201810000194,8.292645,9.51,1,7
201810000194,8.308717,9.51,2,6
201810000194,8.298595,9.51,3,5
201810000194,8.32284,9.51,4,4
201810000194,9.533654,9.51,5,3
201810000194,9.927291,9.51,6,2
201810000194,9.758677,9.51,7,1
201810000202,8.292396,8.11,1,5
201810000202,8.308597,8.11,2,4
201810000202,8.298815,8.11,3,3
201810000202,8.401849,8.11,4,2
201810000202,8.339006,8.11,5,1
201810000203,19.657892,19.800000000000004,1,5
201810000203,19.844904,19.800000000000004,2,4
201810000203,19.85618,19.800000000000004,3,3
201810000203,19.863424,19.800000000000004,4,2
201810000203,19.832106,19.800000000000004,5,1
201810000206,8.292656,8.11,1,5
201810000206,8.308701,8.11,2,4
201810000206,8.443241,8.11,3,3
201810000206,8.385069,8.11,4,2
201810000206,8.344119,8.11,5,1
201810000212,19.656765,19.800000000000004,1,5
201810000212,19.844936,19.800000000000004,2,4
201810000212,19.855768,19.800000000000004,3,3
201810000212,19.863388,19.800000000000004,4,2
201810000212,19.83211,19.800000000000004,5,1
201810000213,19.661959,19.800000000000004,1,5
201810000213,19.845572,19.800000000000004,2,4
201810000213,19.856142,19.800000000000004,3,3
201810000213,19.863453,19.800000000000004,4,2
201810000213,19.832212,19.800000000000004,5,1
201810000215,19.656977,19.800000000000004,1,5
201810000215,19.844992,19.800000000000004,2,4
201810000215,19.856613,19.800000000000004,3,3
201810000215,19.863499,19.800000000000004,4,2
201810000215,19.832092,19.800000000000004,5,1
201810000217,19.657902,19.800000000000004,1,5
201810000217,19.829718,19.800000000000004,2,4
201810000217,19.856157,19.800000000000004,3,3
201810000217,19.863382,19.800000000000004,4,2
201810000217,19.832176,19.800000000000004,5,1
201810000222,19.65773,19.800000000000004,1,5
201810000222,19.829926,19.800000000000004,2,4
201810000222,19.856194,19.800000000000004,3,3
201810000222,19.863169,19.800000000000004,4,2
201810000222,19.832167,19.800000000000004,5,1
201810000223,8.292442,8.11,1,5
201810000223,8.308532,8.11,2,4
201810000223,8.29844,8.11,3,3
201810000223,8.322888,8.11,4,2
201810000223,8.315724,8.11,5,1
201810000224,19.66999,19.800000000000004,1,5
201810000224,19.845789,19.800000000000004,2,4
201810000224,19.856571,19.800000000000004,3,3
201810000224,19.863415,19.800000000000004,4,2
201810000224,19.832188,19.800000000000004,5,1
201810000226,19.662746,15.110000000000005,1,5
201810000226,14.9590845,15.110000000000005,2,4
201810000226,14.964797,15.110000000000005,3,3
201810000226,14.983242,15.110000000000005,4,2
201810000226,15.021874,15.110000000000005,5,1
201810000227,19.66269,21.200000000000006,1,7
201810000227,19.847818,21.200000000000006,2,6
201810000227,19.85624,21.200000000000006,3,5
201810000227,19.863483,21.200000000000006,4,4
201810000227,21.47429,21.200000000000006,5,3
201810000227,20.29422,21.200000000000006,6,2
201810000227,25.809814,21.200000000000006,7,1
201810000229,13.66047,13.11,1,6
201810000229,13.846001,13.11,2,5
201810000229,13.916497,13.11,3,4
201810000229,13.931436,13.11,4,3
201810000229,13.161734,13.11,5,2
201810000229,13.239792,13.11,6,1
201810000230,12.6792965,12.5,1,4
201810000230,12.566684,12.5,2,3
201810000230,12.548633,12.5,3,2
201810000230,12.536639,12.5,4,1
201810000233,19.662525,19.800000000000004,1,5
201810000233,19.843924,19.800000000000004,2,4
201810000233,19.856121,19.800000000000004,3,3
201810000233,19.863487,19.800000000000004,4,2
201810000233,19.832191,19.800000000000004,5,1
201810000236,8.292079,16.11,1,6
201810000236,8.308289,16.11,2,5
201810000236,8.298095,16.11,3,4
201810000236,8.32205,16.11,4,3
201810000236,8.33139,16.11,5,2
201810000236,17.36595,16.11,6,1
201810000238,19.662022,19.800000000000004,1,5
201810000238,19.845459,19.800000000000004,2,4
201810000238,19.85678,19.800000000000004,3,3
201810000238,19.863504,19.800000000000004,4,2
201810000238,19.832256,19.800000000000004,5,1
201810000242,19.66297,19.800000000000004,1,5
201810000242,19.844217,19.800000000000004,2,4
201810000242,19.856188,19.800000000000004,3,3
201810000242,19.863537,19.800000000000004,4,2
201810000242,19.832218,19.800000000000004,5,1
201810000248,8.292657,8.11,1,5
201810000248,8.308757,8.11,2,4
201810000248,8.298589,8.11,3,3
201810000248,8.324722,8.11,4,2
201810000248,8.31091,8.11,5,1
201810000249,8.2895355,8.11,1,5
201810000249,8.306328,8.11,2,4
201810000249,8.296347,8.11,3,3
201810000249,8.321605,8.11,4,2
201810000249,8.332457,8.11,5,1
201810000250,12.282464,9.51,1,7
201810000250,12.207154,9.51,2,6
201810000250,13.05157,9.51,3,5
201810000250,13.189417,9.51,4,4
201810000250,14.514663,9.51,5,3
201810000250,14.449325,9.51,6,2
201810000250,14.439651,9.51,7,1
201810000251,19.662577,19.800000000000004,1,5
201810000251,19.844254,19.800000000000004,2,4
201810000251,19.856188,19.800000000000004,3,3
201810000251,19.863466,19.800000000000004,4,2
201810000251,19.832193,19.800000000000004,5,1
201810000255,8.291384,8.11,1,5
201810000255,8.3077545,8.11,2,4
201810000255,8.297544,8.11,3,3
201810000255,8.322073,8.11,4,2
201810000255,8.3331375,8.11,5,1
201810000258,8.292656,8.11,1,5
201810000258,8.308753,8.11,2,4
201810000258,8.29865,8.11,3,3
201810000258,8.322585,8.11,4,2
201810000258,8.326288,8.11,5,1
201810000262,8.292669,8.11,1,5
201810000262,8.308904,8.11,2,4
201810000262,8.299124,8.11,3,3
201810000262,8.399203,8.11,4,2
201810000262,8.340164,8.11,5,1
201810000264,19.662739,14.510000000000005,1,4
201810000264,14.953014,14.510000000000005,2,3
201810000264,14.952393,14.510000000000005,3,2
201810000264,14.952344,14.510000000000005,4,1
201810000268,19.66668,27.800000000000004,1,6
201810000268,19.840807,27.800000000000004,2,5
201810000268,19.856045,27.800000000000004,3,4
201810000268,19.8632,27.800000000000004,4,3
201810000268,19.832174,27.800000000000004,5,2
201810000268,36.554043,27.800000000000004,6,1
201810000271,8.292642,8.11,1,5
201810000271,8.308749,8.11,2,4
201810000271,8.298646,8.11,3,3
201810000271,8.322669,8.11,4,2
201810000271,8.328446,8.11,5,1
201810000275,8.292583,8.11,1,5
201810000275,8.308613,8.11,2,4
201810000275,8.428054,8.11,3,3
201810000275,8.391834,8.11,4,2
201810000275,8.341391,8.11,5,1
201810000277,19.670229,19.800000000000004,1,5
201810000277,19.845215,19.800000000000004,2,4
201810000277,19.85601,19.800000000000004,3,3
201810000277,19.863443,19.800000000000004,4,2
201810000277,19.832142,19.800000000000004,5,1
201810000278,19.67487,19.800000000000004,1,5
201810000278,19.84582,19.800000000000004,2,4
201810000278,19.856516,19.800000000000004,3,3
201810000278,19.863474,19.800000000000004,4,2
201810000278,19.832188,19.800000000000004,5,1
201810000286,8.292601,8.11,1,5
201810000286,8.308677,8.11,2,4
201810000286,8.29882,8.11,3,3
201810000286,8.389587,8.11,4,2
201810000286,8.340192,8.11,5,1
201810000288,8.292485,8.11,1,5
201810000288,8.308581,8.11,2,4
201810000288,8.3662405,8.11,3,3
201810000288,8.381855,8.11,4,2
201810000288,8.349946,8.11,5,1
201810000289,19.657713,19.800000000000004,1,5
201810000289,19.844107,19.800000000000004,2,4
201810000289,19.856098,19.800000000000004,3,3
201810000289,19.86346,19.800000000000004,4,2
201810000289,19.832119,19.800000000000004,5,1
201810000293,13.358251,14.51,1,8
201810000293,13.391408,14.51,2,7
201810000293,13.717043,14.51,3,6
201810000293,13.853322,14.51,4,5
201810000293,14.601919,14.51,5,4
201810000293,14.553073,14.51,6,3
201810000293,14.579995,14.51,7,2
201810000293,14.697683,14.51,8,1
201810000294,12.680425,12.5,1,4
201810000294,12.5662985,12.5,2,3
201810000294,12.545287,12.5,3,2
201810000294,12.540818,12.5,4,1
201810000297,8.292726,8.11,1,5
201810000297,8.30886,8.11,2,4
201810000297,8.300746,8.11,3,3
201810000297,8.385349,8.11,4,2
201810000297,8.330864,8.11,5,1
201810000298,19.666304,19.800000000000004,1,5
201810000298,19.845322,19.800000000000004,2,4
201810000298,19.856352,19.800000000000004,3,3
201810000298,19.863438,19.800000000000004,4,2
201810000298,19.83224,19.800000000000004,5,1
201810000307,8.292605,8.11,1,5
201810000307,8.308887,8.11,2,4
201810000307,8.299091,8.11,3,3
201810000307,8.381852,8.11,4,2
201810000307,8.342213,8.11,5,1
201810000310,19.66294,19.800000000000004,1,5
201810000310,19.84501,19.800000000000004,2,4
201810000310,19.856092,19.800000000000004,3,3
201810000310,19.86353,19.800000000000004,4,2
201810000310,19.832247,19.800000000000004,5,1
201810000316,19.659164,19.800000000000004,1,5
201810000316,19.845139,19.800000000000004,2,4
201810000316,19.856092,19.800000000000004,3,3
201810000316,19.863462,19.800000000000004,4,2
201810000316,19.83212,19.800000000000004,5,1
201810000318,19.65845,19.800000000000004,1,5
201810000318,19.845665,19.800000000000004,2,4
201810000318,19.856174,19.800000000000004,3,3
201810000318,19.86344,19.800000000000004,4,2
201810000318,19.832129,19.800000000000004,5,1
201810000321,8.2924185,8.11,1,5
201810000321,8.308447,8.11,2,4
201810000321,8.4697485,8.11,3,3
201810000321,8.388339,8.11,4,2
201810000321,8.340955,8.11,5,1
201810000327,8.292581,8.11,1,5
201810000327,8.308758,8.11,2,4
201810000327,8.304301,8.11,3,3
201810000327,8.386753,8.11,4,2
201810000327,8.358164,8.11,5,1
201810000328,19.656784,19.800000000000004,1,5
201810000328,19.844603,19.800000000000004,2,4
201810000328,19.855825,19.800000000000004,3,3
201810000328,19.86351,19.800000000000004,4,2
201810000328,19.832117,19.800000000000004,5,1
201810000329,19.6606,19.800000000000004,1,5
201810000329,19.8459,19.800000000000004,2,4
201810000329,19.856058,19.800000000000004,3,3
201810000329,19.863457,19.800000000000004,4,2
201810000329,19.832266,19.800000000000004,5,1
201810000330,19.657867,27.800000000000004,1,6
201810000330,19.830002,27.800000000000004,2,5
201810000330,19.856031,27.800000000000004,3,4
201810000330,19.86322,27.800000000000004,4,3
201810000330,19.832193,27.800000000000004,5,2
201810000330,36.551228,27.800000000000004,6,1
201810000332,19.65749,19.800000000000004,1,5
201810000332,19.84362,19.800000000000004,2,4
201810000332,19.855995,19.800000000000004,3,3
201810000332,19.863455,19.800000000000004,4,2
201810000332,19.832104,19.800000000000004,5,1
201810000336,19.675745,19.800000000000004,1,5
201810000336,19.845545,19.800000000000004,2,4
201810000336,19.856255,19.800000000000004,3,3
201810000336,19.863436,19.800000000000004,4,2
201810000336,19.832153,19.800000000000004,5,1
201810000339,19.676907,19.800000000000004,1,5
201810000339,19.846476,19.800000000000004,2,4
201810000339,19.856127,19.800000000000004,3,3
201810000339,19.863455,19.800000000000004,4,2
201810000339,19.832144,19.800000000000004,5,1
201810000345,19.67432,19.800000000000004,1,5
201810000345,19.846006,19.800000000000004,2,4
201810000345,19.856586,19.800000000000004,3,3
201810000345,19.863472,19.800000000000004,4,2
201810000345,19.83223,19.800000000000004,5,1
201810000349,19.664038,19.800000000000004,1,5
201810000349,19.844793,19.800000000000004,2,4
201810000349,19.856415,19.800000000000004,3,3
201810000349,19.863434,19.800000000000004,4,2
201810000349,19.832212,19.800000000000004,5,1
201810000352,8.292545,16.11,1,6
201810000352,8.308516,16.11,2,5
201810000352,8.298986,16.11,3,4
201810000352,8.39102,16.11,4,3
201810000352,8.341411,16.11,5,2
201810000352,17.299961,16.11,6,1
201810000355,8.292688,8.11,1,5
201810000355,8.308776,8.11,2,4
201810000355,8.298699,8.11,3,3
201810000355,8.322703,8.11,4,2
201810000355,8.32628,8.11,5,1
201810000360,8.292457,8.11,1,5
201810000360,8.3084545,8.11,2,4
201810000360,8.298785,8.11,3,3
201810000360,8.394528,8.11,4,2
201810000360,8.340982,8.11,5,1
201810000363,19.657087,19.800000000000004,1,5
201810000363,19.84554,19.800000000000004,2,4
201810000363,19.85673,19.800000000000004,3,3
201810000363,19.86343,19.800000000000004,4,2
201810000363,19.832144,19.800000000000004,5,1
201810000364,19.66557,19.800000000000004,1,5
201810000364,19.846006,19.800000000000004,2,4
201810000364,19.856398,19.800000000000004,3,3
201810000364,19.863451,19.800000000000004,4,2
201810000364,19.832182,19.800000000000004,5,1
201810000367,19.65672,21.200000000000006,1,7
201810000367,19.84741,21.200000000000006,2,6
201810000367,19.856268,21.200000000000006,3,5
201810000367,19.863436,21.200000000000006,4,4
201810000367,21.790071,21.200000000000006,5,3
201810000367,20.281301,21.200000000000006,6,2
201810000367,25.811787,21.200000000000006,7,1
201810000369,19.661661,15.110000000000005,1,5
201810000369,14.9493685,15.110000000000005,2,4
201810000369,14.952457,15.110000000000005,3,3
201810000369,14.958526,15.110000000000005,4,2
201810000369,15.040032,15.110000000000005,5,1
201810000370,19.657627,19.800000000000004,1,5
201810000370,19.83317,19.800000000000004,2,4
201810000370,19.856817,19.800000000000004,3,3
201810000370,19.863405,19.800000000000004,4,2
201810000370,19.832136,19.800000000000004,5,1
201810000372,8.292588,8.11,1,5
201810000372,8.30865,8.11,2,4
201810000372,8.298561,8.11,3,3
201810000372,8.322254,8.11,4,2
201810000372,8.326728,8.11,5,1
201810000373,12.679201,12.5,1,4
201810000373,12.566056,12.5,2,3
201810000373,12.545615,12.5,3,2
201810000373,12.539632,12.5,4,1
201810000374,19.660149,19.800000000000004,1,5
201810000374,19.83887,19.800000000000004,2,4
201810000374,19.855917,19.800000000000004,3,3
201810000374,19.863176,19.800000000000004,4,2
201810000374,19.83222,19.800000000000004,5,1
201810000376,8.290323,8.11,1,5
201810000376,8.306663,8.11,2,4
201810000376,8.296281,8.11,3,3
201810000376,8.321558,8.11,4,2
201810000376,8.3323765,8.11,5,1
201810000378,19.668177,19.800000000000004,1,5
201810000378,19.84585,19.800000000000004,2,4
201810000378,19.856537,19.800000000000004,3,3
201810000378,19.863474,19.800000000000004,4,2
201810000378,19.832193,19.800000000000004,5,1
201810000383,8.292647,8.11,1,5
201810000383,8.308774,8.11,2,4
201810000383,8.299082,8.11,3,3
201810000383,8.386498,8.11,4,2
201810000383,8.334488,8.11,5,1
201810000384,8.292664,8.11,1,5
201810000384,8.308757,8.11,2,4
201810000384,8.382795,8.11,3,3
201810000384,8.384288,8.11,4,2
201810000384,8.346416,8.11,5,1
201810000389,12.680582,12.5,1,4
201810000389,12.563862,12.5,2,3
201810000389,12.54364,12.5,3,2
201810000389,12.54023,12.5,4,1
201810000390,19.656796,15.110000000000005,1,5
201810000390,14.957305,15.110000000000005,2,4
201810000390,14.957475,15.110000000000005,3,3
201810000390,14.9542465,15.110000000000005,4,2
201810000390,15.031195,15.110000000000005,5,1
201810000392,8.292623,8.11,1,5
201810000392,8.308703,8.11,2,4
201810000392,8.459081,8.11,3,3
201810000392,8.384869,8.11,4,2
201810000392,8.347097,8.11,5,1
201810000393,19.672789,19.800000000000004,1,5
201810000393,19.846481,19.800000000000004,2,4
201810000393,19.85697,19.800000000000004,3,3
201810000393,19.863476,19.800000000000004,4,2
201810000393,19.832224,19.800000000000004,5,1
201810000395,13.574473,13.11,1,6
201810000395,13.743601,13.11,2,5
201810000395,13.888765,13.11,3,4
201810000395,13.91596,13.11,4,3
201810000395,13.152011,13.11,5,2
201810000395,13.245708,13.11,6,1
201810000402,19.66872,19.800000000000004,1,5
201810000402,19.846113,19.800000000000004,2,4
201810000402,19.856335,19.800000000000004,3,3
201810000402,19.863514,19.800000000000004,4,2
201810000402,19.832165,19.800000000000004,5,1
201810000403,12.284403,13.11,1,6
201810000403,12.498662,13.11,2,5
201810000403,13.064271,13.11,3,4
201810000403,13.227718,13.11,4,3
201810000403,13.030345,13.11,5,2
201810000403,13.1876955,13.11,6,1
201810000405,8.292505,8.11,1,5
201810000405,8.3085785,8.11,2,4
201810000405,8.298297,8.11,3,3
201810000405,8.322773,8.11,4,2
201810000405,8.317522,8.11,5,1
201810000407,13.515149,13.11,1,6
201810000407,13.704821,13.11,2,5
201810000407,13.871061,13.11,3,4
201810000407,13.918008,13.11,4,3
201810000407,13.145558,13.11,5,2
201810000407,13.236139,13.11,6,1
201810000409,8.29267,8.11,1,5
201810000409,8.308742,8.11,2,4
201810000409,8.298711,8.11,3,3
201810000409,8.323068,8.11,4,2
201810000409,8.315446,8.11,5,1
201810000411,8.290964,8.11,1,5
201810000411,8.307396,8.11,2,4
201810000411,8.297273,8.11,3,3
201810000411,8.322218,8.11,4,2
201810000411,8.314867,8.11,5,1
201810000412,8.292513,8.11,1,5
201810000412,8.308431,8.11,2,4
201810000412,8.318377,8.11,3,3
201810000412,8.386844,8.11,4,2
201810000412,8.322026,8.11,5,1
201810000418,19.66346,19.800000000000004,1,5
201810000418,19.845472,19.800000000000004,2,4
201810000418,19.856323,19.800000000000004,3,3
201810000418,19.863445,19.800000000000004,4,2
201810000418,19.832212,19.800000000000004,5,1
201810000420,19.664505,15.110000000000005,1,5
201810000420,14.958724,15.110000000000005,2,4
201810000420,14.963065,15.110000000000005,3,3
201810000420,14.950963,15.110000000000005,4,2
201810000420,15.059585,15.110000000000005,5,1
201810000421,8.292378,8.11,1,5
201810000421,8.308498,8.11,2,4
201810000421,8.298461,8.11,3,3
