CASE ID,Back-Office Adjustment Requested,Authorization Requested,Pending Request for acquittance of heirs,TEST_Back-Office Adjustment Requested,TEST_Authorization Requested,TEST_Pending Request for acquittance of heirs,Events from start,Events from end
20191011544,0.047716886,0.00042253733,7.879734e-05,1,0,0,4,3
20191011544,0.05383897,0.00051417947,0.00029739738,1,0,0,5,2
20191011544,0.99705565,1.5884638e-05,3.6239624e-05,1,0,0,6,1
20191011553,0.046996444,0.00018402934,9.2208385e-05,0,0,0,1,5
20191011553,0.03978601,7.224083e-05,0.00016075373,0,0,0,2,4
20191011553,0.045657575,3.5077333e-05,3.427267e-05,0,0,0,3,3
20191011553,0.040934652,1.4662743e-05,1.9043684e-05,0,0,0,4,2
20191011553,0.044328988,5.9366226e-05,4.053116e-05,0,0,0,5,1
20191011558,0.031526804,0.9778021,0.00032669306,0,1,0,1,5
20191011558,0.025957763,0.99750555,0.0003876686,0,1,0,2,4
20191011558,0.02871862,0.006783277,0.0001231432,0,0,0,3,3
20191011558,0.013824761,8.4728e-05,2.732873e-05,0,0,0,4,2
20191011558,0.010237455,4.9471855e-05,0.00020828843,0,0,0,5,1
20191011564,0.039001197,0.00028955936,0.00013282895,0,0,0,1,5
20191011564,0.03779614,9.88245e-05,0.00022128224,0,0,0,2,4
20191011564,0.04198751,2.5957823e-05,2.861023e-05,0,0,0,3,3
20191011564,0.03678164,1.1086464e-05,2.2262335e-05,0,0,0,4,2
20191011564,0.037054658,9.000301e-06,1.9311905e-05,0,0,0,5,1
20191011565,0.13367394,0.9957814,0.00025326014,0,1,0,1,5
20191011565,0.13408098,0.99641496,0.00014358759,0,1,0,2,4
20191011565,0.044633687,0.00575307,0.000119805336,0,0,0,3,3
20191011565,0.0487552,0.00040230155,7.790327e-05,0,0,0,4,2
20191011565,0.04137647,0.00046491623,0.00013619661,0,0,0,5,1
20191011568,0.038352966,0.0002914667,0.00014007092,0,0,0,1,5
20191011568,0.037590742,9.5009804e-05,0.0002052784,0,0,0,2,4
20191011568,0.03826976,1.7255545e-05,2.4169683e-05,0,0,0,3,3
20191011568,0.036099225,8.761883e-06,2.0205975e-05,0,0,0,4,2
20191011568,0.03816691,1.7464161e-05,2.4914742e-05,0,0,0,5,1
20191011571,0.041653544,0.0002463162,0.00013905764,0,0,0,1,5
20191011571,0.03736496,8.791685e-05,0.00018829107,0,0,0,2,4
20191011571,0.043041408,3.2544136e-05,3.388524e-05,0,0,0,3,3
20191011571,0.039679587,1.4275312e-05,2.1100044e-05,0,0,0,4,2
20191011571,0.043852955,7.203221e-05,4.145503e-05,0,0,0,5,1
20191011592,0.010234028,0.9635765,0.8009893,0,1,1,1,6
20191011592,0.0102006495,0.9670161,0.790053,0,1,1,2,5
20191011592,0.007974207,0.0060904026,0.7868235,0,0,1,3,4
20191011592,0.0077959895,0.0045093894,0.76550615,0,0,1,4,3
20191011592,0.00854829,0.0029710531,0.78879464,0,0,1,5,2
20191011592,0.004922837,0.00047636032,0.9558499,0,0,1,6,1
20191011593,0.02550897,0.97769433,0.00028684735,0,1,0,1,5
20191011593,0.0248352,0.9975092,0.0003476441,0,1,0,2,4
20191011593,0.020669013,0.006275296,0.0001796782,0,0,0,3,3
20191011593,0.013416827,8.392334e-05,4.7713518e-05,0,0,0,4,2
20191011593,0.012406588,2.0980835e-05,0.00019416213,0,0,0,5,1
20191011597,0.038497686,0.00029748678,0.0001347661,0,0,0,1,5
20191011597,0.03686583,9.468198e-05,0.00022897124,0,0,0,2,4
20191011597,0.0389283,1.7523766e-05,2.5391579e-05,0,0,0,3,3
20191011597,0.03374955,7.122755e-06,2.05338e-05,0,0,0,4,2
20191011597,0.035078764,5.155802e-06,1.6599894e-05,0,0,0,5,1
20191011604,0.038686693,0.00029733777,0.00013193488,0,0,0,1,5
20191011604,0.037760824,9.6827745e-05,0.00022119284,0,0,0,2,4
20191011604,0.041907758,2.554059e-05,2.861023e-05,0,0,0,3,3
20191011604,0.03868848,1.5586615e-05,2.3841858e-05,0,0,0,4,2
20191011604,0.041093767,3.7044287e-05,3.4719706e-05,0,0,0,5,1
20191011607,0.1336647,0.9957806,0.00025328994,0,1,0,1,5
20191011607,0.13392267,0.9964152,0.00014102459,0,1,0,2,4
20191011607,0.043162614,0.005625874,0.00011950731,0,0,0,3,3
20191011607,0.046634585,0.00037002563,6.452203e-05,0,0,0,4,2
20191011607,0.0419212,0.0005966425,0.0001386702,0,0,0,5,1
20191011616,0.042589992,0.00022917986,0.0001193881,0,0,0,1,5
20191011616,0.03568816,9.897351e-05,0.00020381808,0,0,0,2,4
20191011616,0.040237367,2.104044e-05,3.159046e-05,0,0,0,3,3
20191011616,0.035036147,6.0796738e-06,1.770258e-05,0,0,0,4,2
20191011616,0.03723651,8.314848e-06,1.874566e-05,0,0,0,5,1
20191011622,0.03854543,0.00029796362,0.00013142824,0,0,0,1,5
20191011622,0.038072318,0.000100791454,0.0002105236,0,0,0,2,4
20191011622,0.040857285,2.6077032e-05,3.0398369e-05,0,0,0,3,3
20191011622,0.034801215,7.659197e-06,2.0116568e-05,0,0,0,4,2
20191011622,0.0369218,7.778406e-06,1.7881393e-05,0,0,0,5,1
20191011623,0.010210633,0.96370757,0.8007422,0,0,0,1,5
20191011623,0.010196835,0.9670459,0.7899462,0,0,0,2,4
20191011623,0.008007765,0.0061664283,0.78594,0,0,0,3,3
20191011623,0.007981151,0.0046292245,0.7705017,0,0,0,4,2
20191011623,0.008753508,0.0029921234,0.78024805,0,0,0,5,1
20191011624,0.03827113,0.00029283762,0.00013676286,0,0,0,1,5
20191011624,0.036024064,9.393692e-05,0.00023150444,0,0,0,2,4
20191011624,0.03848043,1.6719103e-05,2.5212765e-05,0,0,0,3,3
20191011624,0.036720783,1.0043383e-05,2.1129847e-05,0,0,0,4,2
20191011624,0.04000801,4.0352345e-05,3.6746264e-05,0,0,0,5,1
20191011627,0.073807985,0.00064995885,0.00047796965,0,0,0,1,5
20191011627,0.06716937,8.8989735e-05,0.0001424849,0,0,0,2,4
20191011627,0.048567563,0.00021150708,0.00029614568,0,0,0,3,3
20191011627,0.052470952,6.0617924e-05,0.00012123585,0,0,0,4,2
20191011627,0.04991439,5.9068203e-05,4.2766333e-05,0,0,0,5,1
20191011630,0.03824663,0.0002913773,0.00013807416,0,0,0,1,5
20191011630,0.033477843,8.5145235e-05,0.00023320317,0,0,0,2,4
20191011630,0.034740508,1.1026859e-05,2.2113323e-05,0,0,0,3,3
20191011630,0.032078564,5.2452087e-06,1.975894e-05,0,0,0,4,2
20191011630,0.03134504,3.0696392e-06,1.5676022e-05,0,0,0,5,1
20191011632,0.038209975,0.00029292703,0.00013551116,0,0,0,1,5
20191011632,0.026526868,7.0780516e-05,0.0002670884,0,0,0,2,4
20191011632,0.029164433,6.1392784e-06,2.1249056e-05,0,0,0,3,3
20191011632,0.030416101,3.6358833e-06,1.874566e-05,0,0,0,4,2
20191011632,0.032629848,4.6491623e-06,1.8328428e-05,0,0,0,5,1
20191011636,0.032537937,0.9779936,0.00035190582,0,0,0,1,4
20191011636,0.04170525,0.004680127,0.0011939108,0,0,0,2,3
20191011636,0.07097292,0.00060611963,0.00020495057,0,0,0,3,2
20191011636,0.056013465,0.0003605485,0.00010153651,0,0,0,4,1
20191011638,0.038441718,0.00029557943,0.00013127923,0,0,0,1,5
20191011638,0.038608074,9.000301e-05,0.0001873672,0,0,0,2,4
20191011638,0.043496132,3.1232834e-05,3.4421682e-05,0,0,0,3,3
20191011638,0.039366484,1.7493963e-05,2.130866e-05,0,0,0,4,2
20191011638,0.044152617,8.711219e-05,4.7564507e-05,0,0,0,5,1
20191011640,0.12482551,0.9949199,0.00025072694,0,1,0,1,7
20191011640,0.127204,0.9964824,0.00010690093,0,1,0,2,6
20191011640,0.039072067,0.0054844916,0.0001308322,0,0,0,3,5
20191011640,0.046761483,0.0004852414,9.36389e-05,0,0,0,4,4
20191011640,0.03515044,0.00018838048,2.1666288e-05,0,0,0,5,3
20191011640,0.03446597,0.0005760193,9.1314316e-05,0,0,0,6,2
20191011640,0.042254865,0.0003542006,0.0002913177,0,0,0,7,1
20191011644,0.038349897,0.00029248,0.00013834238,0,0,0,1,5
20191011644,0.037581682,9.483099e-05,0.00020757318,0,0,0,2,4
20191011644,0.03560868,1.1116266e-05,2.0354986e-05,0,0,0,3,3
20191011644,0.03415242,4.887581e-06,1.7493963e-05,0,0,0,4,2
20191011644,0.037785858,1.5228987e-05,2.643466e-05,0,0,0,5,1
20191011645,0.04497394,0.00020223856,0.00010225177,0,0,0,1,5
20191011645,0.038391054,7.787347e-05,0.00016236305,0,0,0,2,4
20191011645,0.03900972,1.9162893e-05,2.3543835e-05,0,0,0,3,3
20191011645,0.03495276,5.3942204e-06,1.6987324e-05,0,0,0,4,2
20191011645,0.03661704,4.4703484e-06,1.4573336e-05,0,0,0,5,1
20191011651,0.03888637,0.0002927482,0.00013250113,0,0,0,1,5
20191011651,0.037796825,9.921193e-05,0.00022226572,0,0,0,2,4
20191011651,0.041893452,2.5898218e-05,2.8550625e-05,0,0,0,3,3
20191011651,0.034455597,9.089708e-06,2.1457672e-05,0,0,0,4,2
20191011651,0.03474742,5.453825e-06,1.7255545e-05,0,0,0,5,1
20191011652,0.026099712,0.97775817,0.00028079748,0,1,0,1,5
20191011652,0.024967372,0.9974834,0.00035217404,0,1,0,2,4
20191011652,0.024968892,0.006714225,0.00013586879,0,0,0,3,3
20191011652,0.0134907365,0.00010061264,4.6104193e-05,0,0,0,4,2
20191011652,0.010972083,2.3424625e-05,0.00020173192,0,0,0,5,1
20191011653,0.038411587,0.00029182434,0.00014096498,0,0,0,1,5
20191011653,0.0376139,9.5278025e-05,0.00020486116,0,0,0,2,4
20191011653,0.04189533,2.5987625e-05,2.8759241e-05,0,0,0,3,3
20191011653,0.036411256,1.013279e-05,2.0891428e-05,0,0,0,4,2
20191011653,0.03711462,8.821487e-06,1.8715858e-05,0,0,0,5,1
20191011660,0.040603757,0.00026524067,0.00014165044,0,0,0,1,5
20191011660,0.02885443,7.7456236e-05,0.0002605915,0,0,0,2,4
20191011660,0.032411993,1.0430813e-05,2.4408102e-05,0,0,0,3,3
20191011660,0.029864937,4.4107437e-06,1.9878149e-05,0,0,0,4,2
20191011660,0.032744795,4.4107437e-06,1.731515e-05,0,0,0,5,1
20191011665,0.039125472,0.00028812885,0.00013366342,0,0,0,1,5
20191011665,0.037433892,9.545684e-05,0.00022542477,0,0,0,2,4
20191011665,0.041600913,2.4795532e-05,2.8550625e-05,0,0,0,3,3
20191011665,0.03564486,1.001358e-05,2.2470951e-05,0,0,0,4,2
20191011665,0.037219763,9.536743e-06,1.9282103e-05,0,0,0,5,1
20191011677,0.02502799,0.9776084,0.00029987097,0,1,0,1,5
20191011677,0.024732351,0.99754405,0.00034496188,0,1,0,2,4
20191011677,0.019367248,0.0062007606,0.00018757582,0,0,0,3,3
20191011677,0.0133185685,8.1926584e-05,4.8339367e-05,0,0,0,4,2
20191011677,0.012304336,1.9282103e-05,0.00018924475,0,0,0,5,1
20191011684,0.1339283,0.9958041,0.00025430322,0,1,0,1,5
20191011684,0.13500315,0.9963925,0.00015953183,0,1,0,2,4
20191011684,0.043892533,0.0056393743,0.000121593475,0,0,0,3,3
20191011684,0.046168447,0.00031033158,5.3435564e-05,0,0,0,4,2
20191011684,0.047658145,0.00052669644,0.00026109815,0,0,0,5,1
20191011688,0.13275865,0.9957087,0.00025081635,0,1,0,1,5
20191011688,0.12932995,0.996396,0.00010073185,0,1,0,2,4
20191011688,0.040560246,0.0054941177,0.0001180768,0,0,0,3,3
20191011688,0.047415376,0.00047454238,8.818507e-05,0,0,0,4,2
20191011688,0.050067455,0.0005544722,0.00024423003,0,0,0,5,1
20191011701,0.038352728,0.0002964735,0.00013118982,0,0,0,1,5
20191011701,0.038358748,9.36389e-05,0.00019457936,0,0,0,2,4
20191011701,0.0369204,1.4394522e-05,2.1487474e-05,0,0,0,3,3
20191011701,0.03338054,4.9471855e-06,1.7493963e-05,0,0,0,4,2
20191011701,0.035544187,4.0233135e-06,1.4394522e-05,0,0,0,5,1
20191011702,0.010203451,0.9637492,0.8006749,0,1,1,1,6
20191011702,0.010189861,0.96690446,0.7902545,0,1,1,2,5
20191011702,0.008024722,0.006203741,0.785823,0,0,1,3,4
20191011702,0.007940739,0.0044519305,0.77070963,0,0,1,4,3
20191011702,0.0075135827,0.003383249,0.79767716,0,0,1,5,2
20191011702,0.004321575,0.00035241246,0.96487427,0,0,1,6,1
20191011703,0.038553655,0.00029447675,0.00014138222,0,0,0,1,5
20191011703,0.025999635,6.735325e-05,0.0002669394,0,0,0,2,4
20191011703,0.027502209,3.963709e-06,1.8298626e-05,0,0,0,3,3
20191011703,0.028487414,2.2649765e-06,1.7285347e-05,0,0,0,4,2
20191011703,0.031401694,3.33786e-06,1.8030405e-05,0,0,0,5,1
20191011704,0.010207564,0.963726,0.80071723,0,1,1,1,6
20191011704,0.010077953,0.9673497,0.7911457,0,1,1,2,5
20191011704,0.008041382,0.006119728,0.7855341,0,0,1,3,4
20191011704,0.0079729855,0.004558027,0.7752489,0,0,1,4,3
20191011704,0.007966191,0.0034882128,0.8058107,0,0,1,5,2
20191011704,0.006540835,0.0034136474,0.8037003,0,0,1,6,1
20191011710,0.026249677,0.9777651,0.00027903914,0,1,0,1,5
20191011710,0.025002718,0.9974809,0.00035339594,0,1,0,2,4
20191011710,0.027423799,0.006937802,0.000121593475,0,0,0,3,3
20191011710,0.013524532,0.000106692314,4.1425228e-05,0,0,0,4,2
20191011710,0.009557843,2.861023e-05,0.00018578768,0,0,0,5,1
20191011714,0.038324118,0.0002913177,0.00013947487,0,0,0,1,5
20191011714,0.026101708,6.8217516e-05,0.0002681911,0,0,0,2,4
20191011714,0.032191247,1.0550022e-05,2.5749207e-05,0,0,0,3,3
20191011714,0.029981703,4.7385693e-06,2.092123e-05,0,0,0,4,2
20191011714,0.031459093,3.7550926e-06,1.7255545e-05,0,0,0,5,1
20191011715,0.01023981,0.9635473,0.8010968,0,1,1,1,6
20191011715,0.0101596415,0.9673091,0.7895696,0,1,1,2,5
20191011715,0.008047581,0.0060058534,0.7864849,0,0,1,3,4
20191011715,0.008333266,0.004505098,0.7569753,0,0,1,4,3
20191011715,0.008919984,0.0031129718,0.7861916,0,0,1,5,2
20191011715,0.0046717227,0.00059503317,0.95632255,0,0,1,6,1
20191011718,0.075095594,0.00059247017,0.0004656911,0,0,0,1,5
20191011718,0.051528305,8.0019236e-05,0.000159204,0,0,0,2,4
20191011718,0.039234996,6.7055225e-05,0.00014314055,0,0,0,3,3
20191011718,0.047293484,4.479289e-05,3.71933e-05,0,0,0,4,2
20191011718,0.042631388,2.5510788e-05,2.2828579e-05,0,0,0,5,1
20191011725,0.03828773,0.00029149652,0.00013846159,0,0,0,1,5
20191011725,0.0377506,9.590387e-05,0.00020200014,0,0,0,2,4
20191011725,0.042262614,2.7924776e-05,2.9325485e-05,0,0,0,3,3
20191011725,0.035276085,9.298325e-06,2.0235777e-05,0,0,0,4,2
20191011725,0.036237836,7.390976e-06,1.8030405e-05,0,0,0,5,1
20191011728,0.027337193,0.9778041,0.00027307868,0,1,0,1,5
20191011728,0.02531764,0.9974848,0.0003696084,0,1,0,2,4
20191011728,0.030485392,0.0067069232,0.00013321638,0,0,0,3,3
20191011728,0.032135516,0.00037655234,4.1395426e-05,0,0,0,4,2
20191011728,0.013077408,0.00016406178,0.000110566616,0,0,0,5,1
20191011735,0.025865823,0.9777593,0.0002796948,0,1,0,1,5
20191011735,0.024906069,0.997506,0.00034928322,0,1,0,2,4
20191011735,0.023207158,0.0066308975,0.00014656782,0,0,0,3,3
20191011735,0.01355195,9.119511e-05,5.0276518e-05,0,0,0,4,2
20191011735,0.010283262,2.2649765e-05,0.00020822883,0,0,0,5,1
20191011739,0.038432896,0.0002978444,0.00013154745,0,0,0,1,5
20191011739,0.03825307,9.724498e-05,0.00020632148,0,0,0,2,4
20191011739,0.0429354,2.9712915e-05,3.0100346e-05,0,0,0,3,3
20191011739,0.03650835,1.13248825e-05,2.232194e-05,0,0,0,4,2
20191011739,0.03808081,1.0669231e-05,1.9818544e-05,0,0,0,5,1
20191011744,0.03821227,0.00029191375,0.00013685226,0,0,0,1,5
20191011744,0.036051005,9.176135e-05,0.0002271533,0,0,0,2,4
20191011744,0.038000613,1.5616417e-05,2.4437904e-05,0,0,0,3,3
20191011744,0.03444487,7.5399876e-06,2.0861626e-05,0,0,0,4,2
20191011744,0.03558159,6.2286854e-06,1.7464161e-05,0,0,0,5,1
20191011755,0.13364807,0.9957813,0.00025334954,0,1,0,1,5
20191011755,0.13556242,0.99638987,0.00017350912,0,1,0,2,4
20191011755,0.044344395,0.005667925,0.00012174249,0,0,0,3,3
20191011755,0.045708984,0.0002786219,4.708767e-05,0,0,0,4,2
20191011755,0.051020503,0.0005572438,0.00036028028,0,0,0,5,1
20191011760,0.03829193,0.00029096007,0.00013905764,0,0,0,1,5
20191011760,0.025999933,6.8992376e-05,0.0002709329,0,0,0,2,4
20191011760,0.030599654,8.195639e-06,2.3514032e-05,0,0,0,3,3
20191011760,0.030851513,4.798174e-06,2.026558e-05,0,0,0,4,2
20191011760,0.030376136,3.4570694e-06,1.7553568e-05,0,0,0,5,1
20191011762,0.03840393,0.00029224157,0.0001398623,0,0,0,1,5
20191011762,0.03762746,9.530783e-05,0.0002052784,0,0,0,2,4
20191011762,0.042007476,2.6494265e-05,2.8431416e-05,0,0,0,3,3
20191011762,0.038515985,1.385808e-05,2.2351742e-05,0,0,0,4,2
20191011762,0.04014206,2.849102e-05,2.8729439e-05,0,0,0,5,1
20191011765,0.038160652,0.0002899468,0.00013810396,0,0,0,1,5
20191011765,0.03568712,8.9764595e-05,0.00022575259,0,0,0,2,4
20191011765,0.036850214,1.3589859e-05,2.3126602e-05,0,0,0,3,3
20191011765,0.033366352,6.2286854e-06,2.0086765e-05,0,0,0,4,2
20191011765,0.032582372,3.784895e-06,1.6123056e-05,0,0,0,5,1
20191011770,0.026283652,0.97778213,0.00027778745,0,1,0,1,5
20191011770,0.025001824,0.9974849,0.00035336614,0,1,0,2,4
20191011770,0.019277155,0.0059538484,0.00020176172,0,0,0,3,3
20191011770,0.013437331,8.201599e-05,4.1663647e-05,0,0,0,4,2
20191011770,0.012408823,2.2739172e-05,0.00019183755,0,0,0,5,1
20191011771,0.03898999,0.0002924502,0.0001333952,0,0,0,1,5
20191011771,0.037606537,0.000107079744,0.00023046136,0,0,0,2,4
20191011771,0.04281932,3.054738e-05,3.1352043e-05,0,0,0,3,3
20191011771,0.039045513,1.9431114e-05,2.3633242e-05,0,0,0,4,2
20191011771,0.043605,5.0842762e-05,4.246831e-05,0,0,0,5,1
20191011778,0.026032865,0.97773844,0.0002835393,0,1,0,1,5
20191011778,0.024941564,0.9974832,0.0003517866,0,1,0,2,4
20191011778,0.018765181,0.0058837533,0.0002014935,0,0,0,3,3
20191011778,0.013371855,8.1181526e-05,3.966689e-05,0,0,0,4,2
20191011778,0.0125231445,2.631545e-05,0.00013709068,0,0,0,5,1
20191011785,0.03830129,0.00029602647,0.00013247132,0,0,0,1,5
20191011785,0.0382002,9.590387e-05,0.00019854307,0,0,0,2,4
20191011785,0.036907643,1.5318394e-05,2.2381544e-05,0,0,0,3,3
20191011785,0.03398007,4.9471855e-06,1.7642975e-05,0,0,0,4,2
20191011785,0.03591472,6.0796738e-06,1.7821789e-05,0,0,0,5,1
20191011788,0.038989604,0.0002925396,0.00013336539,0,0,0,1,5
20191011788,0.03759277,9.855628e-05,0.00022596121,0,0,0,2,4
20191011788,0.0419544,2.6106834e-05,2.8967857e-05,0,0,0,3,3
20191011788,0.0381687,1.3142824e-05,2.3305416e-05,0,0,0,4,2
20191011788,0.038497508,1.296401e-05,2.2053719e-05,0,0,0,5,1
20191011790,0.13330367,0.9957528,0.00025209785,0,1,0,1,7
20191011790,0.13382682,0.9964118,0.00014063716,0,1,0,2,6
20191011790,0.042545915,0.0056331456,0.00011762977,0,0,0,3,5
20191011790,0.0447796,0.00031259656,4.9084425e-05,0,0,0,4,4
20191011790,0.034018338,0.0004120469,4.23491e-05,0,0,0,5,3
20191011790,0.035943687,0.00065380335,0.00011962652,0,0,0,6,2
20191011790,0.040861875,0.0005123317,0.00024458766,0,0,0,7,1
20191011792,0.1316399,0.9956366,0.00024822354,0,1,0,1,5
20191011792,0.1322791,0.99639595,0.00012925267,0,1,0,2,4
20191011792,0.084133685,0.007859349,6.5267086e-05,0,0,0,3,3
20191011792,0.07768443,0.00061011314,8.717179e-05,0,0,0,4,2
20191011792,0.08649644,0.00037816167,0.0003027022,0,0,0,5,1
20191011798,0.010252982,0.9634726,0.8012084,0,1,1,1,6
20191011798,0.009582579,0.9680407,0.7934011,0,1,1,2,5
20191011798,0.008022189,0.0060063004,0.78691757,0,0,1,3,4
20191011798,0.0080088675,0.0044713616,0.7565905,0,0,1,4,3
20191011798,0.0063608885,0.0004415512,0.9118962,0,0,1,5,2
20191011798,0.007565856,0.002403617,0.9013354,0,0,1,6,1
20191011800,0.13370955,0.9957855,0.00025349855,1,1,0,1,6
20191011800,0.1345973,0.99638975,0.00015360117,1,1,0,2,5
20191011800,0.04836604,0.0059235394,0.00011238456,1,0,0,3,4
20191011800,0.04986161,0.00038573146,7.659197e-05,1,0,0,4,3
20191011800,0.05795273,0.00052419305,0.00039494038,1,0,0,5,2
20191011800,0.9970614,2.0295382e-05,3.8951635e-05,1,0,0,6,1
20191011802,0.025858343,0.9777545,0.00028020144,0,1,0,1,5
20191011802,0.024893254,0.9975052,0.0003490448,0,1,0,2,4
20191011802,0.025110126,0.006875992,0.00012862682,0,0,0,3,3
20191011802,0.0137091875,8.520484e-05,2.4586916e-05,0,0,0,4,2
20191011802,0.012747139,4.130602e-05,0.0001861453,0,0,0,5,1
20191011835,0.009991199,0.96490896,0.79828537,0,1,1,1,8
20191011835,0.010095924,0.96785945,0.79033375,0,1,1,2,7
20191011835,0.007993311,0.0061482787,0.78706646,0,0,1,3,6
20191011835,0.008160859,0.0046761036,0.7682217,0,0,1,4,5
20191011835,0.009617865,0.0027069151,0.80029,0,0,1,5,4
20191011835,0.005743623,0.00095281005,0.90486014,0,0,1,6,3
20191011835,0.00794217,0.0028748214,0.8032459,0,0,1,7,2
20191011835,0.002826959,3.1739473e-05,0.9732068,0,0,1,8,1
20191011840,0.01019901,0.963771,0.8006233,0,1,0,1,7
20191011840,0.010156244,0.9671776,0.78991455,0,1,0,2,6
20191011840,0.008036107,0.006041944,0.7862928,0,0,0,3,5
20191011840,0.008188456,0.004595548,0.76510286,0,0,0,4,4
20191011840,0.008178234,0.003115505,0.78110737,0,0,0,5,3
20191011840,0.00785929,0.0028457642,0.79178536,0,0,0,6,2
20191011840,0.0039711595,0.00015035272,0.95746464,0,0,0,7,1
20191011846,0.009988427,0.96492445,0.7982576,0,1,1,1,6
20191011846,0.01031813,0.9665135,0.7900306,0,1,1,2,5
20191011846,0.008047789,0.0060022175,0.7866814,0,0,1,3,4
20191011846,0.007848531,0.004615754,0.7688904,0,0,1,4,3
20191011846,0.008516848,0.0031135976,0.7895477,0,0,1,5,2
20191011846,0.0038762689,0.00020945072,0.9573297,0,0,1,6,1
20191011851,0.041903466,0.00023412704,0.00012472272,0,0,0,1,5
20191011851,0.036944628,9.268522e-05,0.00018370152,0,0,0,2,4
20191011851,0.037569344,1.7464161e-05,2.4735928e-05,0,0,0,3,3
20191011851,0.035901576,6.6161156e-06,1.7523766e-05,0,0,0,4,2
20191011851,0.04234934,3.916025e-05,3.4332275e-05,0,0,0,5,1
20191011853,0.038410753,0.00029674172,0.0001308024,0,0,0,1,5
20191011853,0.038358152,9.521842e-05,0.0002002716,0,0,0,2,4
20191011853,0.04283935,2.7507544e-05,3.245473e-05,0,0,0,3,3
20191011853,0.035448343,8.761883e-06,2.0325184e-05,0,0,0,4,2
20191011853,0.036980987,9.268522e-06,2.0056963e-05,0,0,0,5,1
20191011855,0.038349062,0.0002927482,0.00013777614,0,0,0,1,5
20191011855,0.03760457,9.5039606e-05,0.00020754337,0,0,0,2,4
20191011855,0.04047081,2.142787e-05,2.8014183e-05,0,0,0,3,3
20191011855,0.037094474,1.3232231e-05,2.3126602e-05,0,0,0,4,2
20191011855,0.043223202,7.0244074e-05,4.1127205e-05,0,0,0,5,1
20191011856,0.13349733,0.99576616,0.0002527237,0,1,0,1,5
20191011856,0.12999415,0.99641013,0.00010210276,0,1,0,2,4
20191011856,0.1556805,0.010384291,0.000117480755,0,0,0,3,3
20191011856,0.14895296,0.00057959557,6.0528517e-05,0,0,0,4,2
20191011856,0.13370857,0.00018829107,0.00020211935,0,0,0,5,1
20191011858,0.13165808,0.9956361,0.00024825335,0,1,0,1,5
20191011858,0.13191172,0.99638665,0.00012427568,0,1,0,2,4
20191011858,0.042226166,0.005624473,0.0001243949,0,0,0,3,3
20191011858,0.047947556,0.00043562055,8.383393e-05,0,0,0,4,2
20191011858,0.04975316,0.00050619245,0.0002632439,0,0,0,5,1
20191011862,0.9247439,0.00031659007,0.0001732409,0,0,0,1,3
20191011862,0.6820818,0.000101953745,0.0006247759,0,0,0,2,2
20191011862,0.46898252,0.00015109777,7.95722e-05,0,0,0,3,1
20191011864,0.13277528,0.9957118,0.00025075674,0,1,0,1,5
20191011864,0.13135716,0.99630225,0.00011533499,0,1,0,2,4
20191011864,0.042191297,0.0057004094,0.00011947751,0,0,0,3,3
20191011864,0.048223317,0.00046110153,8.85129e-05,0,0,0,4,2
20191011864,0.051627457,0.0005172789,0.00028017163,0,0,0,5,1
20191011867,0.03860891,0.00029945374,0.00013327599,0,0,0,1,5
20191011867,0.03733307,9.533763e-05,0.00022432208,0,0,0,2,4
20191011867,0.037804186,1.5497208e-05,2.387166e-05,0,0,0,3,3
20191011867,0.035871625,8.404255e-06,2.0503998e-05,0,0,0,4,2
20191011867,0.036833942,7.748604e-06,1.8119812e-05,0,0,0,5,1
20191011870,0.025922865,0.97775304,0.00028082728,0,1,0,1,5
20191011870,0.024919689,0.9974956,0.00035008788,0,1,0,2,4
20191011870,0.019434124,0.006036043,0.00019592047,0,0,0,3,3
20191011870,0.013355255,8.225441e-05,4.3094158e-05,0,0,0,4,2
20191011870,0.012526393,2.0831823e-05,0.00020265579,0,0,0,5,1
20191011872,0.025440574,0.9776852,0.00028854609,0,1,0,1,7
20191011872,0.024842292,0.99751294,0.0003478229,0,1,0,2,6
20191011872,0.018547893,0.005957246,0.00019726157,0,0,0,3,5
20191011872,0.013395727,8.1300735e-05,4.5865774e-05,0,0,0,4,4
20191011872,0.009892404,2.1249056e-05,0.00019812584,0,0,0,5,3
20191011872,0.00777635,5.9604645e-08,3.3169985e-05,0,0,0,6,2
20191011872,0.0016783476,0.0,1.3232231e-05,0,0,0,7,1
20191011875,0.92502904,0.0003208816,0.00017425418,0,0,0,1,3
20191011875,0.68538606,0.0002618432,0.000790596,0,0,0,2,2
20191011875,0.7413596,8.329749e-05,0.00041154027,0,0,0,3,1
20191011880,0.13315842,0.99574256,0.0002516508,0,1,0,1,5
20191011880,0.13394952,0.9963935,0.00014469028,0,1,0,2,4
20191011880,0.04345551,0.0056458414,0.00012096763,0,0,0,3,3
20191011880,0.046029717,0.0003283918,5.5998564e-05,0,0,0,4,2
20191011880,0.0446679,0.0005507767,0.00022783875,0,0,0,5,1
20191011883,0.04087904,0.0002465546,0.00013542175,0,0,0,1,5
20191011883,0.036562055,0.000100404024,0.00020548701,0,0,0,2,4
20191011883,0.042705923,2.9116869e-05,3.516674e-05,0,0,0,3,3
20191011883,0.03906256,1.3381243e-05,2.0086765e-05,0,0,0,4,2
20191011883,0.042849004,6.219745e-05,3.7938356e-05,0,0,0,5,1
