CASE ID,A_ACCEPTED,A_CANCELLED,A_DECLINED,TEST_A_ACCEPTED,TEST_A_CANCELLED,TEST_A_DECLINED,Events from start,Events from end
197644,0.34928352,0.1734576,0.64407533,0,1,0,2,9
197644,0.73878163,0.4098695,0.25023663,0,1,0,3,8
197644,0.7856691,0.43662727,0.2381745,0,1,0,4,7
197644,0.773365,0.4729874,0.21537268,0,1,0,5,6
197644,0.6827563,0.5188261,0.2071985,0,1,0,6,5
197644,0.61094904,0.5740596,0.20224601,0,1,0,7,4
197644,0.5753482,0.6244891,0.21127662,0,1,0,8,3
197644,0.48597187,0.67083025,0.19576648,0,1,0,9,2
197644,0.43652272,0.69605696,0.14196378,0,1,0,10,1
197653,0.35070568,0.17419341,0.64240414,0,0,1,1,4
197653,0.34932292,0.1734874,0.64396846,0,0,1,2,3
197653,0.3656165,0.17255914,0.6475257,0,0,1,3,2
197653,0.0005365312,0.0021718144,0.004056096,0,0,0,4,1
197677,0.3507164,0.17419675,0.642401,0,0,1,1,7
197677,0.34937292,0.17347404,0.6440167,0,0,1,2,6
197677,0.36597505,0.17261258,0.6473346,0,0,1,3,5
197677,0.42244107,0.21046638,0.5860126,0,0,1,4,4
197677,0.6117102,0.35097158,0.39061335,0,0,1,5,3
197677,0.6287248,0.38267,0.36696237,0,0,1,6,2
197677,0.0018834174,0.0050979853,0.0029757917,0,0,0,7,1
197680,0.35071263,0.17419565,0.6424018,1,1,0,1,16
197680,0.34939548,0.17348546,0.64397734,1,1,0,2,15
197680,0.7380807,0.409686,0.25100625,1,1,0,3,14
197680,0.785359,0.43658796,0.23849446,1,1,0,4,13
197680,0.77293634,0.4729224,0.21512586,1,1,0,5,12
197680,0.0038002133,0.42638516,0.15373659,0,1,0,6,11
197680,0.0023495555,0.36414683,0.19846535,0,1,0,7,10
197680,0.0020591915,0.3303245,0.21002844,0,1,0,8,9
197680,0.0024935603,0.3269236,0.22180149,0,1,0,9,8
197680,0.002678007,0.32176155,0.21987039,0,1,0,10,7
197680,0.002582401,0.30692828,0.21874306,0,1,0,11,6
197680,0.0051246583,0.3890307,0.18967023,0,1,0,12,5
197680,0.006910056,0.40795174,0.18063629,0,1,0,13,4
197680,0.009014219,0.43706417,0.17039043,0,1,0,14,3
197680,0.008508146,0.4829035,0.15374842,0,1,0,15,2
197680,0.008102804,0.5450409,0.13541815,0,1,0,16,1
197683,0.35074872,0.1742065,0.6423954,0,0,1,1,4
197683,0.3493781,0.17339349,0.644263,0,0,1,2,3
197683,0.36360025,0.17230257,0.6476655,0,0,1,3,2
197683,0.0005761981,0.0023409128,0.0046999454,0,0,0,4,1
197701,0.3507211,0.17419824,0.64239955,1,1,0,1,28
197701,0.34941667,0.17347148,0.6440244,1,1,0,2,27
197701,0.73808384,0.40983856,0.25088695,1,1,0,3,26
197701,0.7855334,0.43668738,0.23838964,1,1,0,4,25
197701,0.77165544,0.47221017,0.21557552,1,1,0,5,24
197701,0.0037570298,0.42896774,0.15324447,0,1,0,6,23
197701,0.0024288297,0.3712713,0.19793662,0,1,0,7,22
197701,0.002109617,0.32853305,0.21063429,0,1,0,8,21
197701,0.0026405156,0.33656365,0.22113681,0,1,0,9,20
197701,0.0028575957,0.33238947,0.21993542,0,1,0,10,19
197701,0.0028167665,0.32295302,0.21940753,0,1,0,11,18
197701,0.0034769475,0.3611326,0.20993394,0,1,0,12,17
197701,0.005892962,0.4019071,0.18834084,0,1,0,13,16
197701,0.006725043,0.42039323,0.17936012,0,1,0,14,15
197701,0.004737586,0.40934226,0.18063802,0,1,0,15,14
197701,0.0058831275,0.46807644,0.1598323,0,1,0,16,13
197701,0.005921036,0.5127226,0.14203352,0,1,0,17,12
197701,0.006107062,0.5721047,0.1256111,0,1,0,18,11
197701,0.0049494803,0.62755316,0.110170335,0,1,0,19,10
197701,0.0031371713,0.6676544,0.11472049,0,1,0,20,9
197701,0.0025132895,0.5391287,0.14411232,0,1,0,21,8
197701,0.004852295,0.42434084,0.20102209,0,1,0,22,7
197701,0.005579233,0.46910617,0.1873635,0,1,0,23,6
197701,0.0051619112,0.4593754,0.19144699,0,1,0,24,5
197701,0.005187154,0.45883244,0.19021493,0,1,0,25,4
197701,0.0044745803,0.52953887,0.16228446,0,1,0,26,3
197701,0.0008406639,0.0023420155,0.0018947124,0,0,0,27,2
197701,0.0004222393,0.0043680966,0.015322566,0,0,0,28,1
197707,0.35074806,0.17420632,0.642395,1,0,0,1,50
197707,0.34940886,0.17340198,0.644235,1,0,0,2,49
197707,0.73832726,0.41019294,0.25020576,1,0,0,3,48
197707,0.7857349,0.4366011,0.2380954,1,0,0,4,47
197707,0.7699619,0.47107804,0.21689323,1,0,0,5,46
197707,0.0037339628,0.42829213,0.1543684,0,0,0,6,45
197707,0.0023393333,0.3656778,0.19896609,0,0,0,7,44
197707,0.0021112263,0.33529043,0.20944476,0,0,0,8,43
197707,0.002554506,0.3287149,0.22199726,0,0,0,9,42
197707,0.0028161108,0.3294778,0.219742,0,0,0,10,41
197707,0.0027237833,0.31356418,0.21973056,0,0,0,11,40
197707,0.0019976795,0.069877446,0.25825053,0,0,0,12,39
197707,0.0020074248,0.046004742,0.26056916,0,0,0,13,38
197707,0.0018001199,0.042753696,0.25433192,0,0,0,14,37
197707,0.0013689101,0.04049632,0.23325074,0,0,0,15,36
197707,0.001183778,0.036283553,0.21176693,0,0,0,16,35
197707,0.0012029409,0.05972609,0.16827872,0,0,0,17,34
197707,0.0007260442,0.065258294,0.15350172,0,0,0,18,33
197707,0.0007008016,0.0689024,0.15417606,0,0,0,19,32
197707,0.0007081628,0.07106793,0.15521678,0,0,0,20,31
197707,0.0012115836,0.0343889,0.18691367,0,0,0,21,30
197707,0.0009391904,0.03793347,0.16564983,0,0,0,22,29
197707,0.0009995699,0.029652923,0.17722178,0,0,0,23,28
197707,0.0007714927,0.030228257,0.16222101,0,0,0,24,27
197707,0.0008158386,0.029691905,0.17031926,0,0,0,25,26
197707,0.0007790923,0.02955237,0.16693541,0,0,0,26,25
197707,0.0007889271,0.029639274,0.16756046,0,0,0,27,24
197707,0.00079393387,0.029670268,0.16753617,0,0,0,28,23
197707,0.0008392632,0.029833555,0.17046446,0,0,0,29,22
197707,0.0009430051,0.05532691,0.14393228,0,0,0,30,21
197707,0.00053852797,0.058620095,0.12980643,0,0,0,31,20
197707,0.00084882975,0.03167057,0.16955906,0,0,0,32,19
197707,0.0006798506,0.033244133,0.15228614,0,0,0,33,18
197707,0.000844717,0.05275452,0.14260796,0,0,0,34,17
197707,0.00059840083,0.07040429,0.13388982,0,0,0,35,16
197707,0.0010448098,0.0326083,0.1720483,0,0,0,36,15
197707,0.00090411305,0.07453421,0.14684194,0,0,0,37,14
197707,0.0004982054,0.051532596,0.14130536,0,0,0,38,13
197707,0.0007067323,0.075157136,0.14216855,0,0,0,39,12
197707,0.0005927682,0.08212361,0.14028609,0,0,0,40,11
197707,0.0005951822,0.0942038,0.14135182,0,0,0,41,10
197707,0.0006195605,0.10688296,0.14151949,0,0,0,42,9
197707,0.0006341338,0.114153534,0.14398319,0,0,0,43,8
197707,0.00031882524,0.08997619,0.13808098,0,0,0,44,7
197707,0.00040993094,0.042799026,0.16775033,0,0,0,45,6
197707,0.00054842234,0.037667632,0.17012537,0,0,0,46,5
197707,0.0005738139,0.0020162165,0.0022594929,0,0,0,47,4
197707,0.00012099743,0.0016527176,0.00096070766,0,0,0,48,3
197707,6.28531e-05,0.0021052063,0.0009915829,0,0,0,49,2
197707,6.785989e-05,0.0021849275,0.00096830726,0,0,0,50,1
197716,0.35072008,0.174198,0.6423997,0,0,1,1,2
197716,0.34942994,0.17347595,0.6440095,0,0,1,2,1
197728,0.35071814,0.17419738,0.64240015,0,0,1,1,4
197728,0.34945375,0.17348403,0.64398247,0,0,1,2,3
197728,0.3672566,0.17285535,0.64684093,0,0,1,3,2
197728,0.0005220175,0.002105981,0.0037987828,0,0,0,4,1
197731,0.350734,0.17420214,0.6423968,1,0,0,1,43
197731,0.3494315,0.17344439,0.64410853,1,0,0,2,42
197731,0.36599642,0.17263001,0.647177,1,0,0,3,41
197731,0.5673532,0.30298305,0.4367191,1,0,0,4,40
197731,0.43525863,0.23084483,0.5508381,1,0,0,5,39
197731,0.449073,0.2741235,0.5086399,1,0,0,6,38
197731,0.31993714,0.26718774,0.5219757,1,0,0,7,37
197731,0.33757734,0.26038396,0.5624045,1,0,0,8,36
197731,0.45882654,0.33236715,0.4948342,1,0,0,9,35
197731,0.5137342,0.34794706,0.41622853,1,0,0,10,34
197731,0.5543729,0.34850267,0.39838853,1,0,0,11,33
197731,0.53866816,0.3694046,0.3667188,1,0,0,12,32
197731,0.5196975,0.39710024,0.35789114,1,0,0,13,31
197731,0.002244711,0.43424502,0.1952084,0,0,0,14,30
197731,0.0019979775,0.39678627,0.23618382,0,0,0,15,29
197731,0.0022579134,0.36349624,0.23586652,0,0,0,16,28
197731,0.0025405884,0.37168717,0.23612377,0,0,0,17,27
197731,0.0026493073,0.3729613,0.23336682,0,0,0,18,26
197731,0.0026845038,0.3701095,0.23073015,0,0,0,19,25
197731,0.0040436983,0.40941402,0.23163018,0,0,0,20,24
197731,0.0021470785,0.28138524,0.22106123,0,0,0,21,23
197731,0.0027883053,0.34502402,0.22225296,0,0,0,22,22
197731,0.0027175844,0.35168803,0.2231161,0,0,0,23,21
197731,0.002718538,0.3500419,0.22281986,0,0,0,24,20
197731,0.002718836,0.3473838,0.22165114,0,0,0,25,19
197731,0.004638821,0.41066003,0.2143209,0,0,0,26,18
197731,0.004297614,0.4191369,0.21653393,0,0,0,27,17
197731,0.0014863312,0.1489434,0.2612455,0,0,0,28,16
197731,0.001371175,0.22901261,0.21365276,0,0,0,29,15
197731,0.0013094544,0.23132163,0.21104953,0,0,0,30,14
197731,0.0013535321,0.23575366,0.21039477,0,0,0,31,13
197731,0.0013671219,0.23339978,0.2098707,0,0,0,32,12
197731,0.0018692911,0.29129115,0.21101344,0,0,0,33,11
197731,0.0017432272,0.3038019,0.21906784,0,0,0,34,10
197731,0.00283131,0.35710925,0.2139673,0,0,0,35,9
197731,0.00068846345,0.068835944,0.20746356,0,0,0,36,8
197731,0.0022820234,0.043130994,0.2698878,0,0,0,37,7
197731,0.0016834736,0.036267042,0.24782905,0,0,0,38,6
197731,0.0024462342,0.062592655,0.20750305,0,0,0,39,5
197731,0.00047588348,0.0016195774,0.0019265711,0,0,0,40,4
197731,0.00040516257,0.0013805628,0.001740247,0,0,0,41,3
197731,8.5383654e-05,0.0015484393,0.0009993911,0,0,0,42,2
197731,7.811189e-05,0.0020222068,0.0009801388,0,0,0,43,1
197740,0.3507226,0.17419878,0.64239895,0,0,1,1,2
197740,0.3494574,0.17347538,0.6440105,0,0,1,2,1
197761,0.3507954,0.17421958,0.64239323,0,1,0,1,6
197761,0.34951746,0.1732482,0.64460814,0,1,0,2,5
197761,0.7394127,0.41043192,0.24855968,0,1,0,3,4
197761,0.7834612,0.43466118,0.23873797,0,1,0,4,3
197761,0.76814175,0.4693733,0.21976596,0,1,0,5,2
197761,0.0023748577,0.006841719,0.0025304556,0,0,0,6,1
197770,0.35073286,0.1742019,0.64239633,0,0,1,1,4
197770,0.34951797,0.17346305,0.6440462,0,0,1,2,3
197770,0.36760062,0.17293614,0.6465954,0,0,1,3,2
197770,0.0005225241,0.0021000504,0.003799945,0,0,0,4,1
197776,0.35076064,0.17421007,0.6423925,0,0,1,1,2
197776,0.34951434,0.1733869,0.6442633,0,0,1,2,1
197785,0.35073948,0.17420393,0.6423948,0,0,1,1,7
197785,0.34956747,0.1734564,0.6440626,0,0,1,2,6
197785,0.3680647,0.17304635,0.64634967,0,0,1,3,5
197785,0.5866196,0.31656015,0.41850665,0,0,1,4,4
197785,0.44235054,0.23780096,0.54064417,0,0,1,5,3
197785,0.08740112,0.26250908,0.34200525,0,0,1,6,2
197785,0.0013963282,0.0039494634,0.0026420653,0,0,0,7,1
197791,0.3506184,0.17415914,0.64245045,0,0,1,1,5
197791,0.3492443,0.17380711,0.64285684,0,0,1,2,4
197791,0.35455346,0.17225337,0.6495945,0,0,1,3,3
197791,0.6409808,0.34837815,0.3546598,0,0,1,4,2
197791,0.0008043051,0.002913326,0.003182739,0,0,0,5,1
197794,0.3506189,0.17415938,0.6424502,1,1,0,1,16
197794,0.3492509,0.1738056,0.6428641,1,1,0,2,15
197794,0.35457072,0.17225263,0.6496028,1,1,0,3,14
197794,0.6428439,0.34959596,0.35274413,1,1,0,4,13
197794,0.6750082,0.38618153,0.3174848,1,1,0,5,12
197794,0.6716652,0.3965844,0.32523954,1,1,0,6,11
197794,0.6680063,0.4195971,0.3138159,1,1,0,7,10
197794,0.0030292273,0.41767567,0.17719635,0,1,0,8,9
197794,0.0021318495,0.36926,0.22319892,0,1,0,9,8
197794,0.002219081,0.3559829,0.23088849,0,1,0,10,7
197794,0.0025765896,0.36229897,0.2336055,0,1,0,11,6
197794,0.0028077066,0.34847093,0.22806484,0,1,0,12,5
197794,0.0030046701,0.33739418,0.22022301,0,1,0,13,4
197794,0.0032138526,0.3545484,0.21692401,0,1,0,14,3
197794,0.0016403496,0.07741991,0.24261686,0,0,0,15,2
197794,0.0006699264,0.0020644665,0.0024642944,0,0,0,16,1
197800,0.35061675,0.17416194,0.64244133,1,1,0,1,27
197800,0.3490909,0.17377236,0.64293927,1,1,0,2,26
197800,0.72930944,0.40333724,0.26036298,1,1,0,3,25
197800,0.7738828,0.43078727,0.24146703,1,1,0,4,24
197800,0.77017057,0.47139058,0.21754494,1,1,0,5,23
197800,0.6817646,0.52122855,0.20495048,1,1,0,6,22
197800,0.6067484,0.5748272,0.20263639,1,1,0,7,21
197800,0.55519825,0.62442493,0.21288523,1,1,0,8,20
197800,0.48942623,0.66558266,0.20752403,1,1,0,9,19
197800,0.43131474,0.69300497,0.14584124,1,1,0,10,18
197800,0.0028992593,0.50023293,0.14509997,0,1,0,11,17
197800,0.0020503402,0.43246433,0.21434662,0,1,0,12,16
197800,0.002357304,0.39426947,0.23110151,0,1,0,13,15
197800,0.002677381,0.3900543,0.23077488,0,1,0,14,14
197800,0.0027993917,0.39217973,0.22892088,0,1,0,15,13
197800,0.0026533306,0.37391913,0.23125446,0,1,0,16,12
197800,0.0036109686,0.43295157,0.21138653,0,1,0,17,11
197800,0.0056112707,0.45956892,0.19637644,0,1,0,18,10
197800,0.007247269,0.48032123,0.17796463,0,1,0,19,9
197800,0.0043994784,0.5348605,0.1665743,0,1,0,20,8
197800,0.003436178,0.59746385,0.1470615,0,1,0,21,7
197800,0.00345999,0.6535475,0.12658584,0,1,0,22,6
197800,0.0030150414,0.6927423,0.111019254,0,1,0,23,5
197800,0.0026244223,0.72828645,0.09839901,0,1,0,24,4
197800,0.0021737516,0.7553882,0.08855367,0,1,0,25,3
197800,0.0018395782,0.7792827,0.08039421,0,1,0,26,2
197800,0.0016075671,0.7974881,0.07471436,0,1,0,27,1
197822,0.35063142,0.17416984,0.6424245,0,0,1,1,10
197822,0.34903437,0.17370188,0.64317137,0,0,1,2,9
197822,0.35534045,0.17201006,0.64998406,0,0,1,3,8
197822,0.5981984,0.32177076,0.40057755,0,0,1,4,7
197822,0.45658943,0.24312165,0.53692174,0,0,1,5,6
197822,0.6010572,0.36047533,0.39634687,0,0,1,6,5
197822,0.61742914,0.3842419,0.37760186,0,0,1,7,4
197822,0.6469951,0.40184596,0.34155202,0,0,1,8,3
197822,0.6299815,0.44019872,0.34296936,0,0,1,9,2
197822,0.002991438,0.0059236884,0.0023384988,0,0,0,10,1
197825,0.35065243,0.17417917,0.64240295,1,0,0,1,34
197825,0.34878784,0.17363009,0.64342964,1,0,0,2,33
197825,0.7270859,0.40155387,0.26277047,1,0,0,3,32
197825,0.77421236,0.4296884,0.2421323,1,0,0,4,31
197825,0.76601636,0.4677966,0.22173977,1,0,0,5,30
197825,0.003632754,0.43071556,0.15615642,0,0,0,6,29
197825,0.0024908483,0.38073513,0.19846144,0,0,0,7,28
197825,0.0023245215,0.3538103,0.2048012,0,0,0,8,27
197825,0.0028035939,0.35759974,0.21541968,0,0,0,9,26
197825,0.0032631159,0.36329687,0.20972449,0,0,0,10,25
197825,0.003393054,0.36287543,0.20665297,0,0,0,11,24
197825,0.0019043982,0.08314943,0.25469828,0,0,0,12,23
197825,0.0022156239,0.04734972,0.27122962,0,0,0,13,22
197825,0.0019724965,0.04352674,0.26117802,0,0,0,14,21
197825,0.0017778277,0.041776896,0.24830994,0,0,0,15,20
197825,0.0017851293,0.054553866,0.19909608,0,0,0,16,19
197825,0.001168102,0.05963567,0.17785165,0,0,0,17,18
197825,0.0010058582,0.06403747,0.17116436,0,0,0,18,17
197825,0.0010485053,0.08243364,0.17480156,0,0,0,19,16
197825,0.00097221136,0.08768469,0.17827919,0,0,0,20,15
197825,0.001108706,0.04478267,0.19963723,0,0,0,21,14
197825,0.0013780892,0.06604612,0.17750967,0,0,0,22,13
197825,0.00088077784,0.06652543,0.16230616,0,0,0,23,12
197825,0.00085917115,0.07815182,0.1651035,0,0,0,24,11
197825,0.0007439852,0.0586749,0.16440174,0,0,0,25,10
197825,0.0008288622,0.05706209,0.16168159,0,0,0,26,9
197825,0.0007703006,0.073326916,0.15630347,0,0,0,27,8
197825,0.0014461279,0.031793177,0.18598029,0,0,0,28,7
197825,0.0012242198,0.031305164,0.18992585,0,0,0,29,6
197825,0.0011304617,0.030536234,0.1854004,0,0,0,30,5
197825,0.00060126185,0.0020878315,0.0024100542,0,0,0,31,4
197825,0.00010213256,0.0019433796,0.0011380017,0,0,0,32,3
197825,8.0257654e-05,0.002267331,0.0010589063,0,0,0,33,2
197825,8.511543e-05,0.0025606751,0.001137495,0,0,0,34,1
197828,0.35063305,0.17417017,0.64242476,0,0,1,1,2
197828,0.34908098,0.17369998,0.6431854,0,0,1,2,1
197831,0.35063356,0.1741701,0.64242566,0,0,1,1,4
197831,0.34912163,0.17370111,0.64318794,0,0,1,2,3
197831,0.35552457,0.17201889,0.650045,0,0,1,3,2
197831,0.0005736053,0.0025172234,0.00485754,0,0,0,4,1
197840,0.35063615,0.17417169,0.64242136,0,0,1,1,8
197840,0.3490531,0.1736871,0.64322376,0,0,1,2,7
197840,0.355547,0.17198035,0.65004843,0,0,1,3,6
197840,0.56959844,0.3038985,0.4304053,0,0,1,4,5
197840,0.6559312,0.376061,0.33939552,0,0,1,5,4
197840,0.66377485,0.39421403,0.3328546,0,0,1,6,3
197840,0.66675407,0.4216243,0.312725,0,0,1,7,2
197840,0.002093494,0.006696105,0.0030044317,0,0,0,8,1
197843,0.35063908,0.17417315,0.6424177,0,0,1,1,4
197843,0.3490005,0.17367524,0.643257,0,0,1,2,3
197843,0.355551,0.17195126,0.6500372,0,0,1,3,2
197843,0.0005726218,0.002488196,0.0048265755,0,0,0,4,1
197864,0.3506592,0.17418131,0.6424006,0,0,1,1,2
197864,0.3488574,0.173619,0.64347243,0,0,1,2,1
197867,0.35064453,0.1741752,0.64241385,1,1,0,1,15
197867,0.3489984,0.17365938,0.6433109,1,1,0,2,14
197867,0.7277071,0.40230614,0.26222384,1,1,0,3,13
197867,0.7765676,0.43168294,0.24186188,1,1,0,4,12
197867,0.7698069,0.4706852,0.21742517,1,1,0,5,11
197867,0.6747263,0.51672274,0.20900133,1,1,0,6,10
197867,0.0030662715,0.4393986,0.15484291,0,1,0,7,9
197867,0.0020310879,0.37485626,0.20939124,0,1,0,8,8
197867,0.0020650327,0.3271259,0.22692636,0,1,0,9,7
197867,0.0025478601,0.33776677,0.22355333,0,1,0,10,6
197867,0.0025883913,0.3198762,0.22411689,0,1,0,11,5
197867,0.0025372803,0.3028586,0.22328427,0,1,0,12,4
197867,0.0025114715,0.31682307,0.2180959,0,1,0,13,3
197867,0.00054839253,0.001861155,0.0019315481,0,0,0,14,2
197867,0.00021266937,0.004660845,0.007244587,0,0,0,15,1
197873,0.3506407,0.17417315,0.64241976,0,0,1,1,8
197873,0.34911323,0.17367604,0.6432681,0,0,1,2,7
197873,0.3558309,0.17195818,0.6501255,0,0,1,3,6
197873,0.4878829,0.2528215,0.5143815,0,0,1,4,5
197873,0.6340549,0.36115584,0.36712882,0,0,1,5,4
197873,0.6453961,0.3856951,0.34908032,0,0,1,6,3
197873,0.65097624,0.40363574,0.33823445,0,0,1,7,2
197873,0.0020070374,0.00655517,0.0030770004,0,0,0,8,1
197882,0.35064214,0.17417383,0.64241785,0,0,1,1,2
197882,0.3490849,0.17366996,0.6432842,0,0,1,2,1
197891,0.35064954,0.17417717,0.64241,1,0,0,1,47
197891,0.34897804,0.17364544,0.6433584,1,0,0,2,46
197891,0.7279701,0.40241498,0.26194388,1,0,0,3,45
197891,0.77661765,0.43161657,0.24190518,1,0,0,4,44
197891,0.7706284,0.47114736,0.21735436,1,0,0,5,43
197891,0.67630327,0.5175717,0.20886448,1,0,0,6,42
197891,0.0030436516,0.44187906,0.15428993,0,0,0,7,41
197891,0.0024607778,0.4080747,0.20629045,0,0,0,8,40
197891,0.0024640262,0.38226658,0.2151112,0,0,0,9,39
197891,0.0031146407,0.38345924,0.21232513,0,0,0,10,38
197891,0.0034819245,0.3881582,0.20638123,0,0,0,11,37
197891,0.0035830438,0.38500494,0.20261481,0,0,0,12,36
197891,0.00397864,0.39437842,0.19426578,0,0,0,13,35
197891,0.0017635822,0.23346123,0.23519918,0,0,0,14,34
197891,0.0027116835,0.351673,0.20824167,0,0,0,15,33
197891,0.002705872,0.36400837,0.19998333,0,0,0,16,32
197891,0.0029370785,0.3722818,0.19252911,0,0,0,17,31
197891,0.003103286,0.37504965,0.19008598,0,0,0,18,30
197891,0.003992915,0.3877579,0.18885154,0,0,0,19,29
197891,0.002647251,0.34669018,0.20332444,0,0,0,20,28
197891,0.0024982095,0.33371025,0.20853227,0,0,0,21,27
197891,0.002609849,0.3449883,0.20451185,0,0,0,22,26
197891,0.00268358,0.35017678,0.20725688,0,0,0,23,25
197891,0.00261119,0.35308802,0.20572609,0,0,0,24,24
197891,0.002909094,0.37544304,0.2029891,0,0,0,25,23
197891,0.0023949146,0.34100765,0.1954915,0,0,0,26,22
197891,0.0023688674,0.33429468,0.19179878,0,0,0,27,21
197891,0.0026450157,0.35692978,0.19013205,0,0,0,28,20
197891,0.002958864,0.37536436,0.1924972,0,0,0,29,19
197891,0.0031975806,0.39223644,0.19151115,0,0,0,30,18
197891,0.003080219,0.42882776,0.18210721,0,0,0,31,17
197891,0.0009973645,0.07731539,0.21668774,0,0,0,32,16
197891,0.0024782121,0.05173537,0.2753628,0,0,0,33,15
197891,0.0018725693,0.043415725,0.2508774,0,0,0,34,14
197891,0.0026061237,0.093897164,0.20821583,0,0,0,35,13
197891,0.0014943182,0.0528183,0.22156149,0,0,0,36,12
197891,0.002565086,0.08115116,0.21054867,0,0,0,37,11
197891,0.0017260611,0.041437805,0.22995675,0,0,0,38,10
197891,0.0019656122,0.034395844,0.23385304,0,0,0,39,9
197891,0.001621753,0.028796226,0.21180534,0,0,0,40,8
197891,0.0012225807,0.027434677,0.19482061,0,0,0,41,7
197891,0.0010062158,0.02663812,0.18002734,0,0,0,42,6
197891,0.0010020435,0.025735438,0.17843515,0,0,0,43,5
197891,0.00039955974,0.0014528334,0.0017495453,0,0,0,44,4
197891,9.703636e-05,0.001522392,0.0010475218,0,0,0,45,3
197891,8.2433224e-05,0.002190262,0.0011956096,0,0,0,46,2
197891,8.5264444e-05,0.0022404492,0.001121223,0,0,0,47,1
197897,0.35065013,0.17417741,0.64240956,1,0,1,1,25
197897,0.3489771,0.17364398,0.6433637,1,0,1,2,24
197897,0.7279952,0.40242565,0.26191735,1,0,1,3,23
197897,0.7766276,0.43161368,0.24190688,1,0,1,4,22
197897,0.7699987,0.4708286,0.21759313,1,0,1,5,21
197897,0.6737522,0.5158891,0.20967013,1,0,1,6,20
197897,0.59958637,0.57153857,0.20605645,1,0,1,7,19
197897,0.0027774572,0.45716843,0.1703001,0,0,1,8,18
197897,0.0022428632,0.42516634,0.21841174,0,0,1,9,17
197897,0.0026917458,0.3986994,0.216964,0,0,1,10,16
197897,0.0030802786,0.39388108,0.21496981,0,0,1,11,15
197897,0.0033275485,0.3942501,0.21117297,0,0,1,12,14
197897,0.003283739,0.3883447,0.21132201,0,0,1,13,13
197897,0.0049300194,0.4260648,0.19364682,0,0,1,14,12
197897,0.008593649,0.45880252,0.18460754,0,0,1,15,11
197897,0.00757885,0.48657542,0.163052,0,0,1,16,10
197897,0.006674856,0.54787356,0.13948214,0,0,1,17,9
197897,0.0057721436,0.60835576,0.11934614,0,0,1,18,8
197897,0.0043714643,0.6630889,0.10324326,0,0,1,19,7
197897,0.0029203594,0.70169616,0.10427815,0,0,1,20,6
197897,0.00064852834,0.087123185,0.21259636,0,0,1,21,5
197897,0.003754288,0.0599598,0.30929568,0,0,1,22,4
197897,0.0022598505,0.046497405,0.27725843,0,0,1,23,3
197897,0.00049740076,0.0017342567,0.0020183027,0,0,0,24,2
197897,0.0004363656,0.0014699996,0.0016936362,0,0,0,25,1
197903,0.35064507,0.17417493,0.6424157,0,0,1,1,2
197903,0.34908313,0.17366129,0.6433125,0,0,1,2,1
197906,0.3506485,0.17417634,0.6424129,0,0,1,1,6
197906,0.34906536,0.17365095,0.6433448,0,0,1,2,5
197906,0.7272269,0.40209118,0.26275903,0,0,1,3,4
197906,0.7769041,0.43193966,0.24177977,0,0,1,4,3
197906,0.77124333,0.47158247,0.21652946,0,0,1,5,2
197906,0.0025999844,0.0074926913,0.0026425421,0,0,0,6,1
197927,0.3506618,0.17418167,0.64240193,0,1,0,1,11
197927,0.34896773,0.1736167,0.6434674,0,1,0,2,10
197927,0.7286049,0.40269578,0.26126334,0,1,0,3,9
197927,0.77679586,0.43154916,0.24189863,0,1,0,4,8
197927,0.7680881,0.46983367,0.21875155,0,1,0,5,7
197927,0.6727884,0.5161316,0.2107769,0,1,0,6,6
197927,0.59794354,0.5714983,0.20691916,0,1,0,7,5
197927,0.5579238,0.6197469,0.21735749,0,1,0,8,4
197927,0.48434454,0.6663033,0.20395628,0,1,0,9,3
197927,0.43491232,0.6940771,0.14390364,0,1,0,10,2
197927,0.001227349,0.0049085617,0.0021345913,0,0,0,11,1
197930,0.35065347,0.17417806,0.6424104,0,0,1,1,4
197930,0.34909666,0.17363897,0.64338714,0,0,1,2,3
197930,0.35635,0.17185488,0.650194,0,0,1,3,2
197930,0.00053185225,0.0022259653,0.0040748417,0,0,0,4,1
197936,0.35067552,0.17418692,0.642393,1,0,0,1,49
197936,0.34894276,0.17358842,0.6436021,1,0,0,2,48
197936,0.72929716,0.40288496,0.26047748,1,0,0,3,47
197936,0.77641976,0.43102285,0.24184975,1,0,0,4,46
197936,0.7661729,0.46856228,0.2206926,1,0,0,5,45
197936,0.0036645234,0.4290587,0.15612686,0,0,0,6,44
197936,0.002199918,0.36143422,0.20007432,0,0,0,7,43
197936,0.0014415085,0.2692269,0.21272364,0,0,0,8,42
197936,0.0020405352,0.31390244,0.21594909,0,0,0,9,41
197936,0.0024476945,0.3028359,0.21876949,0,0,0,10,40
197936,0.0024673939,0.29024065,0.21763936,0,0,0,11,39
197936,0.0024512112,0.29689538,0.21277583,0,0,0,12,38
197936,0.0030148327,0.06397101,0.26257548,0,0,0,13,37
197936,0.0025492907,0.116972,0.22851104,0,0,0,14,36
197936,0.0020064712,0.118418485,0.2133393,0,0,0,15,35
197936,0.0020989776,0.12241176,0.21150517,0,0,0,16,34
197936,0.0020500124,0.12050563,0.2101278,0,0,0,17,33
197936,0.002219528,0.13669449,0.21026403,0,0,0,18,32
197936,0.0020772517,0.1385566,0.20890054,0,0,0,19,31
197936,0.0020329058,0.13954735,0.20550528,0,0,0,20,30
